"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20060701 ~ 20060731"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 견소동","289","0289","0000","송정해변신도브래뉴아파트","84.99","200607","5","12,790","2","2005","경강로2539번길 22"
"강원도 강릉시 견소동","289","0289","0000","송정해변신도브래뉴아파트","59.99","200607","8","9,390","4","2005","경강로2539번길 22"
"강원도 강릉시 견소동","289","0289","0000","송정해변신도브래뉴아파트","84.99","200607","11","14,300","11","2005","경강로2539번길 22"
"강원도 강릉시 견소동","289","0289","0000","송정해변신도브래뉴아파트","59.99","200607","18","8,900","3","2005","경강로2539번길 22"
"강원도 강릉시 견소동","289","0289","0000","송정해변신도브래뉴아파트","84.99","200607","20","12,600","8","2005","경강로2539번길 22"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","84.84","200607","6","8,791","14","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","49.85","200607","7","6,000","10","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","84.84","200607","11","13,300","14","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","59.89","200607","29","8,100","3","1999","가작로 78"
"강원도 강릉시 교동","18-16","0018","0016","교동대림","118.273","200607","10","10,000","6","1997","수리골길17번길 21"
"강원도 강릉시 교동","18-16","0018","0016","교동대림","59.84","200607","31","6,700","10","1997","수리골길17번길 21"
"강원도 강릉시 교동","313-1","0313","0001","서일용궁맨션","70.65","200607","1","5,900","11","1990","율곡로 2982-7"
"강원도 강릉시 교동","313-1","0313","0001","서일용궁맨션","67.95","200607","31","5,730","4","1990","율곡로 2982-7"
"강원도 강릉시 교동","46-1","0046","0001","한신","59.84","200607","18","6,500","8","1997","명륜로 95-7"
"강원도 강릉시 교동","853-14","0853","0014","현대그린","84.86","200607","20","7,000","3","1992","강릉대로171번길 39"
"강원도 강릉시 내곡동","75-1","0075","0001","관동2","49.94","200607","10","3,550","1","1992","남산초교길12번길 11"
"강원도 강릉시 내곡동","127","0127","0000","남산삼익","58.74","200607","5","4,970","4","1993","남부로125번길 37"
"강원도 강릉시 내곡동","469","0469","0000","내곡동현대","59.84","200607","7","7,400","16","1998","범일로 645"
"강원도 강릉시 내곡동","469","0469","0000","내곡동현대","59.84","200607","27","5,000","16","1998","범일로 645"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.3","200607","3","3,000","5","1989","관대길16번길 6"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","200607","19","6,850","14","1997","강변로 114"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","84.95","200607","24","9,000","2","1997","강변로 114"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","74.64","200607","1","8,500","14","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","39.762","200607","4","3,200","13","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","74.64","200607","22","8,500","12","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","74.64","200607","31","8,850","13","2000","남부로125번길 7"
"강원도 강릉시 노암동","610","0610","0000","노암남산현대","59.84","200607","3","6,200","1","1998","남부로125번길 11"
"강원도 강릉시 노암동","610","0610","0000","노암남산현대","59.84","200607","12","5,500","13","1998","남부로125번길 11"
"강원도 강릉시 노암동","610","0610","0000","노암남산현대","84.99","200607","28","8,000","6","1998","남부로125번길 11"
"강원도 강릉시 노암동","390","0390","0000","노암한라","59.976","200607","3","6,300","5","1994","노암길42번길 24"
"강원도 강릉시 노암동","627-2","0627","0002","대림임대","48.32","200607","24","3,500","2","1989","임영로25번길 13"
"강원도 강릉시 노암동","711","0711","0000","신화","84.954","200607","7","8,000","1","1998","강변로 270"
"강원도 강릉시 노암동","711","0711","0000","신화","59.944","200607","12","7,530","11","1998","강변로 270"
"강원도 강릉시 노암동","711","0711","0000","신화","59.944","200607","19","6,000","9","1998","강변로 270"
"강원도 강릉시 노암동","385","0385","0000","한라2","59.989","200607","19","5,900","4","1995","남부로191번길 21"
"강원도 강릉시 입암동","496-5","0496","0005","대목","39.72","200607","31","2,600","3","1987","용지로 35"
"강원도 강릉시 입암동","506-9","0506","0009","대인3","59.685","200607","31","4,000","3","1993","강변로410번길 27"
"강원도 강릉시 입암동","543-3","0543","0003","에버그린","59.85","200607","7","6,580","10","2000","강변로440번길 30"
"강원도 강릉시 입암동","560","0560","0000","우진","82.58","200607","13","5,900","4","1991","월대산로 13-6"
"강원도 강릉시 입암동","90-5","0090","0005","은하","39.85","200607","20","2,200","1","2001","월대산로 47"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","46.74","200607","20","3,000","5","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","200607","21","2,000","4","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","200607","24","2,650","4","1986","강변로 364"
