"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190301 ~ 20190331"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","84.84","201903","21","21,500","8","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","84.84","201903","26","20,000","14","1999","가작로 78"
"강원도 강릉시 교동","1767","1767","0000","교동2현대","84.97","201903","30","22,300","14","1999","교동광장로 138-15"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.86","201903","13","16,500","5","2002","교동광장로 138-12"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.74","201903","14","14,000","9","2002","교동광장로 138-12"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.74","201903","19","17,000","12","2002","교동광장로 138-12"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.86","201903","28","16,800","7","2002","교동광장로 138-12"
"강원도 강릉시 교동","18-16","0018","0016","교동대림","59.84","201903","27","11,100","11","1997","수리골길17번길 21"
"강원도 강릉시 교동","18-16","0018","0016","교동대림","84.98","201903","29","14,500","2","1997","수리골길17번길 21"
"강원도 강릉시 교동","357","0357","0000","교동이-편한세상","84.7155","201903","6","27,300","7","2006","종합운동장길 92"
"강원도 강릉시 교동","357","0357","0000","교동이-편한세상","152.24","201903","28","42,500","11","2006","종합운동장길 92"
"강원도 강릉시 교동","332-2","0332","0002","대인맨션","84.72","201903","22","10,600","1","1991","화부산로141번길 45"
"강원도 강릉시 교동","1780","1780","0000","부영3차","84.93","201903","7","21,000","5","2001","하슬라로 124"
"강원도 강릉시 교동","1780","1780","0000","부영3차","84.93","201903","13","17,000","1","2001","하슬라로 124"
"강원도 강릉시 교동","1780","1780","0000","부영3차","84.93","201903","19","19,000","10","2001","하슬라로 124"
"강원도 강릉시 교동","1762","1762","0000","부영5","84.93","201903","30","19,500","8","2001","교동광장로 163"
"강원도 강릉시 교동","1775","1775","0000","부영6","84.9763","201903","2","19,700","2","2003","정원로 53-9"
"강원도 강릉시 교동","1775","1775","0000","부영6","84.9763","201903","20","19,500","9","2003","정원로 53-9"
"강원도 강릉시 교동","348-6","0348","0006","서일2","27.75","201903","13","4,350","1","1987","수리골길17번길 35"
"강원도 강릉시 교동","1759","1759","0000","현대하이빌","152.94","201903","18","31,500","11","1999","원대로128번길 14"
"강원도 강릉시 남문동","183-2","0183","0002","삼익그린맨션","84.08","201903","7","12,000","6","1992","홍제로 7-17"
"강원도 강릉시 내곡동","127","0127","0000","남산삼익","71.72","201903","12","9,400","1","1993","남부로125번길 37"
"강원도 강릉시 내곡동","469","0469","0000","내곡동현대","59.84","201903","4","12,800","17","1998","범일로 645"
"강원도 강릉시 내곡동","469","0469","0000","내곡동현대","59.84","201903","11","11,900","16","1998","범일로 645"
"강원도 강릉시 내곡동","469","0469","0000","내곡동현대","59.84","201903","25","11,700","2","1998","범일로 645"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.69","201903","13","6,480","3","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.3","201903","14","5,500","5","1989","관대길16번길 6"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201903","4","12,400","10","1997","강변로 114"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201903","12","10,000","7","1997","강변로 114"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201903","12","12,400","11","1997","강변로 114"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201903","19","12,500","10","1997","강변로 114"
"강원도 강릉시 내곡동","756","0756","0000","석미모닝파크","84.98","201903","9","15,000","5","2008","남산초교길11번길 12-5"
"강원도 강릉시 내곡동","756","0756","0000","석미모닝파크","84.3","201903","29","16,000","5","2008","남산초교길11번길 12-5"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","59.994","201903","9","12,500","11","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","59.994","201903","18","11,000","11","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","39.762","201903","21","7,450","4","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","39.762","201903","22","7,500","3","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","59.994","201903","23","10,000","1","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","39.762","201903","26","7,800","8","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","59.994","201903","31","10,700","13","2000","남부로125번길 7"
"강원도 강릉시 노암동","610","0610","0000","노암남산현대","84.99","201903","1","14,500","13","1998","남부로125번길 11"
"강원도 강릉시 노암동","610","0610","0000","노암남산현대","59.84","201903","5","10,500","10","1998","남부로125번길 11"
"강원도 강릉시 노암동","610","0610","0000","노암남산현대","59.84","201903","27","11,350","7","1998","남부로125번길 11"
"강원도 강릉시 노암동","610","0610","0000","노암남산현대","59.84","201903","31","10,500","7","1998","남부로125번길 11"
"강원도 강릉시 노암동","390","0390","0000","노암한라","59.976","201903","9","10,300","6","1994","노암길42번길 28"
"강원도 강릉시 노암동","390","0390","0000","노암한라","84.99","201903","16","11,900","6","1994","노암길42번길 28"
"강원도 강릉시 노암동","627-2","0627","0002","대림임대","48.32","201903","1","5,300","3","1989","임영로25번길 13"
"강원도 강릉시 노암동","627-2","0627","0002","대림임대","48.32","201903","15","4,800","4","1989","임영로25번길 13"
"강원도 강릉시 노암동","711","0711","0000","신화","84.954","201903","9","15,500","13","1998","강변로 270"
"강원도 강릉시 노암동","711","0711","0000","신화","44.64","201903","11","8,700","8","1998","강변로 270"
"강원도 강릉시 노암동","711","0711","0000","신화","44.64","201903","22","8,800","8","1998","강변로 270"
"강원도 강릉시 노암동","385","0385","0000","한라2","59.989","201903","13","9,300","3","1995","남부로191번길 21"
"강원도 강릉시 노암동","245-5","0245","0005","현대","71.175","201903","9","9,500","6","1992","율곡로 2733"
"강원도 강릉시 노암동","245-5","0245","0005","현대","84.945","201903","25","13,700","3","1992","율곡로 2733"
"강원도 강릉시 송정동","1061","1061","0000","경포대신도브래뉴로얄카운티","155.416","201903","22","49,470","11","2007","해안로 93-8"
"강원도 강릉시 송정동","940-3","0940","0003","고려2","84.97","201903","12","10,600","3","1991","남강초교2길 43"
"강원도 강릉시 송정동","940-23","0940","0023","대림맨션","84.99","201903","15","13,100","12","1991","남강초교2길 44"
"강원도 강릉시 송정동","940","0940","0000","삼우은성","72.86","201903","16","11,500","6","1992","남강초교1길 55"
"강원도 강릉시 송정동","940","0940","0000","삼우은성","84.96","201903","21","12,900","2","1992","남강초교1길 55"
"강원도 강릉시 송정동","39-10","0039","0010","삼익비치맨션","84.544","201903","17","14,800","6","1992","해안로 107"
"강원도 강릉시 송정동","39-10","0039","0010","삼익비치맨션","84.544","201903","27","12,500","1","1992","해안로 107"
"강원도 강릉시 연곡면 영진리","336-1","0336","0001","근화","59.36","201903","29","10,000","7","1997","영진2길 12-3"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201903","1","4,900","6","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201903","25","5,000","7","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","11","0011","0000","영진부영1","59.987","201903","8","12,600","10","2005","영진3길 38"
"강원도 강릉시 연곡면 영진리","12","0012","0000","영진부영2","59.987","201903","1","13,000","2","2005","영진3길 43"
"강원도 강릉시 연곡면 영진리","12","0012","0000","영진부영2","59.987","201903","8","14,000","8","2005","영진3길 43"
"강원도 강릉시 연곡면 영진리","12","0012","0000","영진부영2","84.8923","201903","11","20,500","11","2005","영진3길 43"
"강원도 강릉시 연곡면 영진리","12","0012","0000","영진부영2","59.987","201903","19","13,950","6","2005","영진3길 43"
"강원도 강릉시 연곡면 영진리","380","0380","0000","영진부영3","84.9157","201903","13","21,700","13","2008","영진3길 15"
"강원도 강릉시 연곡면 영진리","380","0380","0000","영진부영3","84.9157","201903","18","16,000","10","2008","영진3길 15"
"강원도 강릉시 연곡면 영진리","380","0380","0000","영진부영3","84.9157","201903","19","19,500","1","2008","영진3길 15"
"강원도 강릉시 연곡면 영진리","380","0380","0000","영진부영3","84.9157","201903","25","20,500","7","2008","영진3길 15"
"강원도 강릉시 입암동","501","0501","0000","강동3","47.37","201903","14","4,650","3","1993","강변로410번길 35"
"강원도 강릉시 입암동","711","0711","0000","강릉더샵","84.94","201903","3","24,000","9","2014","입암로29번길 11"
"강원도 강릉시 입암동","711","0711","0000","강릉더샵","84.93","201903","6","21,800","2","2014","입암로29번길 11"
"강원도 강릉시 입암동","711","0711","0000","강릉더샵","84.94","201903","7","23,400","11","2014","입암로29번길 11"
"강원도 강릉시 입암동","711","0711","0000","강릉더샵","74.76","201903","21","21,600","9","2014","입암로29번길 11"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","84.77","201903","9","20,900","2","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","123.09","201903","11","29,500","13","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","84.96","201903","11","21,300","1","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","157.22","201903","13","31,100","2","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","84.77","201903","30","21,500","7","2007","성덕로 328-15"
"강원도 강릉시 입암동","496-5","0496","0005","대목","39.72","201903","4","6,500","3","1987","용지로 35"
"강원도 강릉시 입암동","499-64","0499","0064","대목(A단지)","49.86","201903","26","6,000","2","1987","용지로 48"
"강원도 강릉시 입암동","506-9","0506","0009","대인3","59.685","201903","12","7,800","6","1993","강변로410번길 27"
"강원도 강릉시 입암동","543-3","0543","0003","에버그린","59.85","201903","7","9,500","10","2000","강변로440번길 30"
"강원도 강릉시 입암동","543-3","0543","0003","에버그린","59.85","201903","7","9,500","8","2000","강변로440번길 30"
"강원도 강릉시 입암동","543-3","0543","0003","에버그린","59.85","201903","7","9,500","4","2000","강변로440번길 30"
"강원도 강릉시 입암동","543-3","0543","0003","에버그린","59.85","201903","12","9,150","4","2000","강변로440번길 30"
"강원도 강릉시 입암동","90-5","0090","0005","은하","39.85","201903","12","5,600","2","2001","월대산로 47"
"강원도 강릉시 입암동","210","0210","0000","이안강릉타운","84.7","201903","5","21,600","15","2006","성덕로 316-22"
"강원도 강릉시 입암동","210","0210","0000","이안강릉타운","122.72","201903","11","26,800","5","2006","성덕로 316-22"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","47.01","201903","4","6,650","5","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","46.74","201903","7","6,700","4","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","201903","7","5,500","3","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","46.74","201903","20","7,100","1","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","201903","28","5,800","3","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","201903","28","5,800","2","1986","강변로 364"
"강원도 강릉시 입암동","49","0049","0000","입암2주공","46.68","201903","5","6,900","3","1990","강변로 508"
"강원도 강릉시 입암동","49","0049","0000","입암2주공","46.68","201903","6","6,700","1","1990","강변로 508"
"강원도 강릉시 입암동","685","0685","0000","입암4주공","59.8","201903","20","10,500","5","1996","성덕포남로 89"
"강원도 강릉시 입암동","685","0685","0000","입암5주공","49.97","201903","20","10,000","10","1996","성덕포남로 89-17"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","49.62","201903","6","8,800","12","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201903","7","9,500","8","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201903","11","11,000","6","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","49.62","201903","12","8,800","4","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201903","13","10,000","11","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201903","21","10,000","15","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201903","22","10,500","12","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201903","25","10,300","11","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201903","26","9,200","5","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","49.62","201903","27","8,100","15","1998","성덕포남로 39"
"강원도 강릉시 입암동","440","0440","0000","입암현대","84.904","201903","1","17,000","10","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201903","14","12,650","4","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201903","19","10,600","3","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201903","23","10,500","1","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","99.604","201903","26","16,500","5","1998","용지로 19"
"강원도 강릉시 입암동","506-5","0506","0005","태평양임대","39.348","201903","11","6,000","6","1998","강변로410번길 31-5"
"강원도 강릉시 저동","4-4","0004","0004","경포현대","59.785","201903","29","13,000","5","1996","경포로463번안길 14"
"강원도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","49.85","201903","1","10,400","15","2000","연주로 241-7"
"강원도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","49.85","201903","13","9,300","12","2000","연주로 241-7"
"강원도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","49.85","201903","18","9,100","5","2000","연주로 241-7"
"강원도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","49.85","201903","29","9,550","5","2000","연주로 241-7"
"강원도 강릉시 주문진읍 교항리","1166-1","1166","0001","우신그린피아임대","59.98","201903","18","8,400","6","1999","보리골길 26"
"강원도 강릉시 주문진읍 교항리","1166-1","1166","0001","우신그린피아임대","59.98","201903","19","8,800","13","1999","보리골길 26"
"강원도 강릉시 주문진읍 교항리","1166-1","1166","0001","우신그린피아임대","49.86","201903","27","7,100","7","1999","보리골길 26"
"강원도 강릉시 주문진읍 교항리","430-1","0430","0001","유성","49.89","201903","21","5,300","1","1991","매맥이윗길 12-4"
"강원도 강릉시 주문진읍 교항리","29-1","0029","0001","정우2","57.8","201903","6","6,900","2","1993","연주로 291-6"
"강원도 강릉시 주문진읍 주문리","329-19","0329","0019","강릉주문진풍림아이원하버뷰","59.76","201903","8","19,000","11","2019","항구로 40"
"강원도 강릉시 주문진읍 주문리","329-19","0329","0019","강릉주문진풍림아이원하버뷰","59.76","201903","11","18,050","15","2019","항구로 40"
"강원도 강릉시 주문진읍 주문리","329-19","0329","0019","강릉주문진풍림아이원하버뷰","59.76","201903","16","16,790","5","2019","항구로 40"
"강원도 강릉시 주문진읍 주문리","329-19","0329","0019","강릉주문진풍림아이원하버뷰","59.76","201903","18","18,100","14","2019","항구로 40"
"강원도 강릉시 주문진읍 주문리","61","0061","0000","주문진 라일플로리스4차","21.305","201903","3","9,500","5","2017","오리나루2길 25"
"강원도 강릉시 주문진읍 주문리","61","0061","0000","주문진 라일플로리스4차","23.662","201903","13","9,100","13","2017","오리나루2길 25"
"강원도 강릉시 주문진읍 주문리","61","0061","0000","주문진 라일플로리스4차","45.6995","201903","27","13,000","11","2017","오리나루2길 25"
"강원도 강릉시 주문진읍 주문리","1585","1585","0000","케이티레파트더블루힐","59.33","201903","4","4,789","14","2007","주문북로 147-32"
"강원도 강릉시 주문진읍 주문리","311-1","0311","0001","현대프라자","68.58","201903","19","13,500","9","1995","주문로 144"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","33.471","201903","3","4,850","9","1998","죽헌길85번길 25"
"강원도 강릉시 초당동","149-1","0149","0001","동부","84.98","201903","5","17,000","14","1997","연당길 75"
"강원도 강릉시 초당동","149-1","0149","0001","동부","59.84","201903","25","11,200","1","1997","연당길 75"
"강원도 강릉시 초당동","143","0143","0000","우성","84.77","201903","1","13,000","15","1997","연당길 67-15"
"강원도 강릉시 초당동","143","0143","0000","우성","59.91","201903","3","13,000","4","1997","연당길 67-15"
"강원도 강릉시 초당동","181","0181","0000","유화2","44.7","201903","29","7,100","4","1994","연당길 94-6"
"강원도 강릉시 초당동","155","0155","0000","유화3","45.68","201903","4","6,500","2","1996","연당길 82"
"강원도 강릉시 초당동","155","0155","0000","유화3","45.68","201903","7","7,500","2","1996","연당길 82"
"강원도 강릉시 초당동","155","0155","0000","유화3","45.68","201903","10","6,600","3","1996","연당길 82"
"강원도 강릉시 초당동","135-1","0135","0001","이화해변아파트(B~D동)","29.82","201903","1","4,200","2","1988","초당원길 21"
"강원도 강릉시 초당동","135-1","0135","0001","이화해변아파트(B~D동)","29.82","201903","2","4,600","4","1988","초당원길 21"
"강원도 강릉시 초당동","128","0128","0000","현대","59.875","201903","6","10,300","3","1995","초당원길 26-2"
"강원도 강릉시 초당동","128","0128","0000","현대","124.28","201903","22","17,000","4","1995","초당원길 26-2"
"강원도 강릉시 포남동","1183-4","1183","0004","강릉7(1183-4)","81.28","201903","5","13,900","2","1990","경강로2301번길 22"
"강원도 강릉시 포남동","422-3","0422","0003","대인4","128.25","201903","27","15,000","2","1995","강릉대로469번길 14"
"강원도 강릉시 포남동","1005-248","1005","0248","동남","54.945","201903","7","6,000","1","1985","경강로2256번길 12"
"강원도 강릉시 포남동","898-17","0898","0017","삼우골든맨션","114.33","201903","20","20,500","2","1991","용지각길20번길 8"
"강원도 강릉시 포남동","1125","1125","0000","세화상가","57.66","201903","31","4,700","5","1994","경강로2223번길 15"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201903","4","12,000","12","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201903","4","10,500","3","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201903","9","11,800","12","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201903","17","10,200","3","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201903","18","11,400","11","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201903","20","9,900","15","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201903","20","10,200","5","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201903","21","10,400","4","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201903","28","10,300","8","1995","하평3길 37"
"강원도 강릉시 포남동","1293-2","1293","0002","청송","84.42","201903","9","19,200","10","1994","하평길 41"
"강원도 강릉시 포남동","1293-2","1293","0002","청송","84.42","201903","12","17,400","10","1994","하평길 41"
"강원도 강릉시 포남동","1293-2","1293","0002","청송","84.42","201903","20","17,800","12","1994","하평길 41"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","41.98","201903","22","6,500","4","1981","보래미상길 65"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","41.99","201903","29","6,000","2","1981","보래미상길 65"
"강원도 강릉시 포남동","1200","1200","0000","포남2주공","39.3","201903","2","7,100","1","1989","산양큰길 37"
"강원도 강릉시 포남동","1200","1200","0000","포남2주공","39.3","201903","2","7,400","3","1989","산양큰길 37"
"강원도 강릉시 포남동","1200","1200","0000","포남2주공","39.69","201903","16","7,100","3","1989","산양큰길 37"
"강원도 강릉시 포남동","1200","1200","0000","포남2주공","39.3","201903","19","6,950","3","1989","산양큰길 37"
"강원도 강릉시 포남동","1200","1200","0000","포남2주공","47.01","201903","22","7,600","5","1989","산양큰길 37"
"강원도 강릉시 홍제동","1007","1007","0000","강릉홍제힐스테이트","127.802","201903","22","29,600","10","2007","토성로 39"
"강원도 강릉시 홍제동","1037","1037","0000","우미린아파트","84.9914","201903","29","33,000","15","2016","선수촌로 55"
"강원도 강릉시 홍제동","1037","1037","0000","우미린아파트","84.9871","201903","30","32,300","3","2016","선수촌로 55"
"강원도 강릉시 홍제동","122","0122","0000","우산","50.445","201903","12","8,400","6","1997","토성로 51"
"강원도 강릉시 홍제동","1055","1055","0000","홍제한신휴플러스","59.96","201903","2","19,000","4","2015","토성로 56"
"강원도 강릉시 홍제동","1055","1055","0000","홍제한신휴플러스","59.78","201903","13","22,500","16","2015","토성로 56"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","59.928","201903","4","17,000","15","2017","회산로 344"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","59.928","201903","13","17,000","8","2017","회산로 344"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","59.928","201903","30","17,300","4","2017","회산로 344"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","74.9974","201903","13","21,600","2","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","74.9974","201903","26","21,246","10","2018","회산로383번길 37"
"강원도 고성군 간성읍 상리","483-1","0483","0001","간성대명","59.4","201903","8","8,250","11","1998","수성로 126-5"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","39.36","201903","4","6,500","15","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","84.92","201903","5","14,400","10","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","59.68","201903","8","11,200","14","1998","남천마루2길 6"
"강원도 고성군 거진읍 거진리","428-5","0428","0005","동진","49.44","201903","2","5,350","3","1989","거탄진로 21"
"강원도 고성군 거진읍 거진리","428-5","0428","0005","동진","58.26","201903","20","3,150","1","1989","거탄진로 21"
"강원도 고성군 거진읍 송포리","165","0165","0000","거진오션상떼빌","70.64","201903","6","23,000","9","2006","해오름해변길 70"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","37.65","201903","22","10,500","5","2006","아야진해변길 1"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","37.65","201903","27","11,000","13","2006","아야진해변길 1"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","37.65","201903","29","11,000","12","2006","아야진해변길 1"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","73.4675","201903","2","10,000","14","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","45","201903","5","5,950","4","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","59.97","201903","20","6,500","20","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","73.4675","201903","21","10,700","14","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동3차","59.3575","201903","25","8,800","10","1996","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동3차","59.3575","201903","25","9,000","14","1996","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","북삼코아루","134.98","201903","8","23,500","2","2007","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","북삼코아루","84.98","201903","10","18,350","1","2007","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","북삼코아루","84.98","201903","15","21,500","19","2007","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","북삼코아루","84.98","201903","25","20,300","7","2007","청운1길 29"
"강원도 동해시 동회동","451","0451","0000","북삼하우스디아파트","84.9625","201903","5","23,800","3","2018","효자남길 33-20"
"강원도 동해시 동회동","442","0442","0000","현대4차","73.4675","201903","18","11,000","4","1998","청운1길 29"
"강원도 동해시 발한동","233-67","0233","0067","강경","57.52","201903","27","5,800","4","1991","지리골길 36"
"강원도 동해시 발한동","188","0188","0000","대창","59.956","201903","9","5,300","6","1999","향로3길 43"
"강원도 동해시 발한동","802","0802","0000","동해KD아람채","70.8766","201903","19","18,000","8","2019","지리골길 33"
"강원도 동해시 발한동","802","0802","0000","동해KD아람채","84.9369","201903","19","20,440","1","2019","지리골길 33"
"강원도 동해시 발한동","802","0802","0000","동해KD아람채","84.9369","201903","23","22,000","12","2019","지리골길 33"
"강원도 동해시 발한동","334-1","0334","0001","삼성","60","201903","19","8,000","3","1996","해안로 605"
"강원도 동해시 발한동","125-2","0125","0002","성남","51.75","201903","25","3,500","2","1986","붉은언덕길 6"
