"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190101 ~ 20190131"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 견소동","289","0289","0000","송정해변신도브래뉴아파트","59.99","201901","16","17,100","4","2005","경강로2539번길 22"
"강원도 강릉시 견소동","289","0289","0000","송정해변신도브래뉴아파트","84.99","201901","21","25,500","5","2005","경강로2539번길 22"
"강원도 강릉시 견소동","289","0289","0000","송정해변신도브래뉴아파트","59.99","201901","23","17,200","6","2005","경강로2539번길 23"
"강원도 강릉시 교동","1984","1984","0000","강릉 교동 풍림아이원 아파트","84.9964","201901","4","28,000","11","2017","화부산로40번길 29"
"강원도 강릉시 교동","1984","1984","0000","강릉 교동 풍림아이원 아파트","66.0388","201901","12","24,000","17","2017","화부산로40번길 29"
"강원도 강릉시 교동","1982","1982","0000","강릉교동롯데캐슬1단지","163.9852","201901","30","44,000","12","2009","화부산로99번길 12"
"강원도 강릉시 교동","1983","1983","0000","강릉교동롯데캐슬2단지","84.9855","201901","18","29,500","11","2009","화부산로111번길 24"
"강원도 강릉시 교동","1983","1983","0000","강릉교동롯데캐슬2단지","118.0686","201901","24","31,000","1","2009","화부산로111번길 24"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","59.89","201901","21","15,500","15","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","59.89","201901","25","15,000","10","1999","가작로 78"
"강원도 강릉시 교동","1767","1767","0000","교동2현대","84.97","201901","24","21,600","5","1999","교동광장로 138-15"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.74","201901","15","17,200","7","2002","교동광장로 138-12"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.86","201901","25","17,000","13","2002","교동광장로 138-12"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.74","201901","29","17,000","9","2002","교동광장로 138-12"
"강원도 강릉시 교동","357","0357","0000","교동이-편한세상","84.7155","201901","15","23,400","4","2006","종합운동장길 92"
"강원도 강릉시 교동","834","0834","0000","덕진","40.86","201901","29","4,500","4","1988","옛강일길 28"
"강원도 강릉시 교동","1780","1780","0000","부영3차","84.93","201901","2","17,000","9","2001","하슬라로 124"
"강원도 강릉시 교동","1762","1762","0000","부영5","84.93","201901","8","20,150","10","2001","교동광장로 163"
"강원도 강릉시 교동","1775","1775","0000","부영6","84.9763","201901","7","20,500","14","2003","정원로 53-9"
"강원도 강릉시 교동","1775","1775","0000","부영6","84.9763","201901","22","21,000","10","2003","정원로 53-9"
"강원도 강릉시 교동","1775","1775","0000","부영6","84.9763","201901","25","19,700","14","2003","정원로 53-9"
"강원도 강릉시 교동","1775","1775","0000","부영6","84.9763","201901","26","20,200","11","2003","정원로 53-9"
"강원도 강릉시 교동","1775","1775","0000","부영6","84.9763","201901","27","19,800","13","2003","정원로 53-9"
"강원도 강릉시 교동","175-1","0175","0001","오뚜기","60.43","201901","18","8,400","1","1979","율곡로2874번길 5"
"강원도 강릉시 교동","317-1","0317","0001","유화그린맨션","84.99","201901","29","12,000","13","1991","가작로 170"
"강원도 강릉시 교동","46-1","0046","0001","한신","59.84","201901","30","12,800","10","1997","명륜로 95-7"
"강원도 강릉시 교동","1759","1759","0000","현대하이빌","99.96","201901","7","27,200","9","1999","원대로128번길 14"
"강원도 강릉시 교동","1759","1759","0000","현대하이빌","122.74","201901","17","28,800","8","1999","원대로128번길 14"
"강원도 강릉시 교동","1759","1759","0000","현대하이빌","152.94","201901","21","22,500","2","1999","원대로128번길 14"
"강원도 강릉시 교동","1759","1759","0000","현대하이빌","152.94","201901","28","32,000","10","1999","원대로128번길 14"
"강원도 강릉시 금학동","7-5","0007","0005","금학상가","83.22","201901","11","12,000","6","1992","금성로 20"
"강원도 강릉시 남문동","183-2","0183","0002","삼익그린맨션","164.754","201901","3","18,700","2","1992","홍제로 7-17"
"강원도 강릉시 내곡동","616","0616","0000","강부2","41.18","201901","21","3,300","5","1988","관대길 63"
"강원도 강릉시 내곡동","616","0616","0000","강부2","24.795","201901","31","3,900","4","1988","관대길 63"
"강원도 강릉시 내곡동","75-1","0075","0001","관동2","49.94","201901","9","5,300","4","1992","남산초교길12번길 11"
"강원도 강릉시 내곡동","127","0127","0000","남산삼익","84.48","201901","12","11,000","9","1993","남부로125번길 37"
"강원도 강릉시 내곡동","127","0127","0000","남산삼익","84.48","201901","19","12,250","5","1993","남부로125번길 37"
"강원도 강릉시 내곡동","127","0127","0000","남산삼익","58.74","201901","30","7,400","2","1993","남부로125번길 37"
"강원도 강릉시 내곡동","469","0469","0000","내곡동현대","84.99","201901","2","15,700","4","1998","범일로 645"
"강원도 강릉시 내곡동","469","0469","0000","내곡동현대","84.99","201901","12","16,500","18","1998","범일로 645"
"강원도 강릉시 내곡동","469","0469","0000","내곡동현대","59.84","201901","14","12,500","8","1998","범일로 645"
"강원도 강릉시 내곡동","75-4","0075","0004","내곡시영","46.68","201901","25","7,000","3","1990","남산초교길 22"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.69","201901","7","5,700","2","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.69","201901","10","6,100","2","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","46.68","201901","11","6,700","2","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.3","201901","14","6,250","3","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.69","201901","18","6,300","1","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.3","201901","23","7,100","3","1989","관대길16번길 6"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201901","2","10,800","6","1997","강변로 114"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","84.95","201901","7","15,000","11","1997","강변로 114"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201901","8","11,000","12","1997","강변로 114"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201901","9","12,000","1","1997","강변로 114"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201901","22","13,700","9","1997","강변로 114"
"강원도 강릉시 노암동","618-1","0618","0001","고합","43.38","201901","1","5,800","4","1996","남부로125번길 23"
"강원도 강릉시 노암동","835","0835","0000","노암2주공","59.3","201901","10","8,200","1","1984","노가니남길 25"
"강원도 강릉시 노암동","835","0835","0000","노암2주공","59.3","201901","19","7,500","3","1984","노가니남길 25"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","59.994","201901","3","13,000","6","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","59.994","201901","10","11,500","7","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","74.64","201901","22","12,500","8","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","59.994","201901","26","11,400","11","2000","남부로125번길 7"
"강원도 강릉시 노암동","610","0610","0000","노암남산현대","59.84","201901","15","10,600","11","1998","남부로125번길 11"
"강원도 강릉시 노암동","390","0390","0000","노암한라","105.858","201901","6","13,000","10","1994","노암길42번길 28"
"강원도 강릉시 노암동","390","0390","0000","노암한라","84.99","201901","8","13,300","11","1994","노암길42번길 28"
"강원도 강릉시 노암동","390","0390","0000","노암한라","84.99","201901","21","12,400","9","1994","노암길42번길 28"
"강원도 강릉시 노암동","390","0390","0000","노암한라","59.976","201901","23","10,000","13","1994","노암길42번길 28"
"강원도 강릉시 노암동","390","0390","0000","노암한라","84.99","201901","29","12,350","4","1994","노암길42번길 28"
"강원도 강릉시 노암동","711","0711","0000","신화","59.944","201901","3","11,800","13","1998","강변로 270"
"강원도 강릉시 노암동","711","0711","0000","신화","59.944","201901","11","11,750","5","1998","강변로 270"
"강원도 강릉시 노암동","711","0711","0000","신화","84.954","201901","21","13,300","2","1998","강변로 270"
"강원도 강릉시 노암동","245-5","0245","0005","현대","71.175","201901","8","8,000","10","1992","율곡로 2733"
"강원도 강릉시 송정동","940","0940","0000","삼우은성","84.96","201901","14","13,000","2","1992","남강초교1길 55"
"강원도 강릉시 송정동","940","0940","0000","삼우은성","84.96","201901","19","15,300","7","1992","남강초교1길 55"
"강원도 강릉시 연곡면 영진리","336-1","0336","0001","근화","59.36","201901","16","8,250","7","1997","영진2길 12-3"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","43.2","201901","3","6,800","13","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","43.2","201901","15","6,900","3","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","11","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","4,600","1","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","4,600","1","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","2","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","3","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","5","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","5","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","9","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","11","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","11","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","11","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","3","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","4","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","10","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","43.2","201901","15","6,900","5","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201901","15","5,100","10","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","43.2","201901","15","6,900","15","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","43.2","201901","18","7,000","7","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","11","0011","0000","영진부영1","59.987","201901","26","10,900","8","2005","영진3길 38"
"강원도 강릉시 연곡면 영진리","12","0012","0000","영진부영2","59.987","201901","12","12,500","8","2005","영진3길 43"
"강원도 강릉시 연곡면 영진리","12","0012","0000","영진부영2","84.8923","201901","15","17,500","6","2005","영진3길 43"
"강원도 강릉시 연곡면 영진리","380","0380","0000","영진부영3","84.9157","201901","7","18,500","11","2008","영진3길 15"
"강원도 강릉시 연곡면 영진리","380","0380","0000","영진부영3","84.9157","201901","29","18,500","8","2008","영진3길 15"
"강원도 강릉시 유천동","778","0778","0000","엘에이치선수촌8단지","74.88","201901","28","29,800","5","2018","선수촌로 113"
"강원도 강릉시 입암동","711","0711","0000","강릉더샵","84.94","201901","3","23,800","7","2014","입암로29번길 11"
"강원도 강릉시 입암동","711","0711","0000","강릉더샵","84.94","201901","22","23,000","5","2014","입암로29번길 11"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","157.22","201901","18","31,000","2","2007","성덕로 328-15"
"강원도 강릉시 입암동","499-64","0499","0064","대목(A단지)","49.86","201901","25","5,900","4","1987","용지로 48"
"강원도 강릉시 입암동","543-3","0543","0003","에버그린","59.85","201901","2","9,200","8","2000","강변로440번길 30"
"강원도 강릉시 입암동","210","0210","0000","이안강릉타운","84.7","201901","19","20,500","15","2006","성덕로 316-22"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","201901","2","6,000","1","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","201901","10","5,500","5","1986","강변로 364"
"강원도 강릉시 입암동","49","0049","0000","입암2주공","46.68","201901","23","6,200","3","1990","강변로 508"
"강원도 강릉시 입암동","49","0049","0000","입암2주공","39.3","201901","29","4,200","3","1990","강변로 508"
"강원도 강릉시 입암동","685","0685","0000","입암4주공","59.8","201901","30","10,500","10","1996","성덕포남로 89"
"강원도 강릉시 입암동","685","0685","0000","입암5주공","49.97","201901","17","8,500","11","1996","성덕포남로 89-17"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","49.62","201901","8","8,800","15","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","49.62","201901","8","9,400","8","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201901","14","10,000","9","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201901","22","11,400","4","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201901","24","12,300","11","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201901","25","11,000","7","1998","성덕포남로 39"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201901","2","12,050","9","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","84.904","201901","19","16,400","12","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201901","30","11,600","11","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201901","31","13,000","6","1998","용지로 19"
"강원도 강릉시 입암동","506-5","0506","0005","태평양임대","34.722","201901","8","5,000","8","1998","강변로410번길 31-5"
"강원도 강릉시 저동","4-4","0004","0004","경포현대","84.915","201901","14","19,000","3","1996","경포로463번안길 14"
"강원도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","49.85","201901","23","9,700","8","2000","연주로 241-7"
"강원도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","49.85","201901","24","9,100","2","2000","연주로 241-7"
"강원도 강릉시 주문진읍 교항리","240-11","0240","0011","극동","71.4","201901","8","9,000","12","1991","웃사다리4길 20"
"강원도 강릉시 주문진읍 교항리","398-10","0398","0010","신생빌라","61.74","201901","2","6,000","1","1990","신리대동길 31-4"
"강원도 강릉시 주문진읍 교항리","398-10","0398","0010","신생빌라","79.99","201901","16","6,500","2","1990","신리대동길 31-4"
"강원도 강릉시 주문진읍 교항리","1166-1","1166","0001","우신그린피아임대","49.86","201901","18","6,500","11","1999","보리골길 26"
"강원도 강릉시 주문진읍 교항리","1166-1","1166","0001","우신그린피아임대","59.98","201901","29","8,300","11","1999","보리골길 26"
"강원도 강릉시 주문진읍 교항리","430-1","0430","0001","유성","49.89","201901","28","5,750","2","1991","매맥이윗길 12-4"
"강원도 강릉시 주문진읍 교항리","387-6","0387","0006","주공","36.2","201901","2","5,550","3","1982","신리천로 72"
"강원도 강릉시 주문진읍 교항리","387-6","0387","0006","주공","36.2","201901","2","5,550","4","1982","신리천로 72"
"강원도 강릉시 주문진읍 주문리","61","0061","0000","주문진 라일플로리스4차","26.207","201901","2","11,300","10","2017","오리나루2길 25"
"강원도 강릉시 주문진읍 주문리","61","0061","0000","주문진 라일플로리스4차","23.662","201901","29","8,000","2","2017","오리나루2길 25"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","59.961","201901","7","8,500","6","1998","죽헌길85번길 25"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","52.176","201901","7","6,900","10","1998","죽헌길85번길 25"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","33.471","201901","9","4,900","5","1998","죽헌길85번길 25"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","52.176","201901","30","7,250","14","1998","죽헌길85번길 25"
"강원도 강릉시 초당동","149-1","0149","0001","동부","59.84","201901","1","15,300","15","1997","연당길 75"
"강원도 강릉시 초당동","143","0143","0000","우성","84.77","201901","24","12,000","14","1997","연당길 67-15"
"강원도 강릉시 초당동","155","0155","0000","유화3","45.68","201901","7","8,700","7","1996","연당길 82"
"강원도 강릉시 초당동","135-1","0135","0001","이화해변아파트(B~D동)","29.82","201901","8","4,200","4","1988","초당원길 21"
"강원도 강릉시 초당동","135-1","0135","0001","이화해변아파트(B~D동)","29.82","201901","9","4,500","3","1988","초당원길 21"
"강원도 강릉시 초당동","135-1","0135","0001","이화해변아파트(B~D동)","29.82","201901","12","4,500","2","1988","초당원길 21"
"강원도 강릉시 초당동","135-1","0135","0001","이화해변아파트(B~D동)","35.7","201901","30","4,800","5","1988","초당원길 21"
"강원도 강릉시 초당동","182-2","0182","0002","초당유화1","49.815","201901","11","8,000","9","1993","연당길 94-3"
"강원도 강릉시 초당동","128","0128","0000","현대","84.475","201901","11","13,500","3","1995","초당원길 26-2"
"강원도 강릉시 초당동","128","0128","0000","현대","84.58","201901","24","14,000","5","1995","초당원길 26-2"
"강원도 강릉시 포남동","1005-249","1005","0249","강부1","55.41","201901","8","7,100","3","1987","경강로2256번길 8"
"강원도 강릉시 포남동","422-3","0422","0003","대인4","40.44","201901","31","7,000","6","1995","강릉대로469번길 14"
"강원도 강릉시 포남동","1063","1063","0000","동덕.영진광업소사원주택","104.17","201901","25","11,000","5","1989","보래미하길65번길 24"
"강원도 강릉시 포남동","1241-6","1241","0006","미진맨션2","84.6","201901","9","14,000","2","1990","강릉대로 422-12"
"강원도 강릉시 포남동","898-17","0898","0017","삼우골든맨션","114.33","201901","12","16,000","9","1991","용지각길20번길 8"
"강원도 강릉시 포남동","1064","1064","0000","삼호임대","32.04","201901","22","5,500","3","1988","강릉대로457번길 38"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","58.87","201901","5","11,100","7","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","58.87","201901","7","8,500","1","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201901","17","10,900","6","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","58.87","201901","19","10,560","6","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201901","21","11,300","7","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201901","24","10,400","2","1995","하평3길 37"
"강원도 강릉시 포남동","1135","1135","0000","장미","67.4572","201901","7","7,500","2","1982","남구길5번길 23"
"강원도 강릉시 포남동","1293-2","1293","0002","청송","84.42","201901","14","18,500","12","1994","하평길 41"
"강원도 강릉시 포남동","1293-2","1293","0002","청송","84.42","201901","22","16,000","11","1994","하평길 41"
"강원도 강릉시 포남동","1293-2","1293","0002","청송","84.42","201901","23","16,000","11","1994","하평길 41"
"강원도 강릉시 포남동","1200","1200","0000","포남2주공","39.69","201901","26","7,400","2","1989","산양큰길 37"
"강원도 강릉시 홍제동","1007","1007","0000","강릉홍제힐스테이트","127.802","201901","15","31,500","10","2007","토성로 39"
"강원도 강릉시 홍제동","1007","1007","0000","강릉홍제힐스테이트","84.409","201901","28","24,800","10","2007","토성로 39"
"강원도 강릉시 홍제동","1007","1007","0000","강릉홍제힐스테이트","129.689","201901","28","27,000","7","2007","토성로 39"
"강원도 강릉시 홍제동","1044","1044","0000","엘에이치미디어촌6단지","59.98","201901","30","19,032","17","2018","선수촌로 10"
"강원도 강릉시 홍제동","1037","1037","0000","우미린아파트","78.4089","201901","8","31,800","17","2016","선수촌로 55"
"강원도 강릉시 홍제동","1037","1037","0000","우미린아파트","78.4089","201901","9","30,500","19","2016","선수촌로 55"
"강원도 강릉시 홍제동","1037","1037","0000","우미린아파트","84.9871","201901","9","33,300","15","2016","선수촌로 55"
"강원도 강릉시 홍제동","158","0158","0000","홍제푸르지오","84.9","201901","3","20,000","6","2005","홍제로71번길 1"
"강원도 강릉시 홍제동","158","0158","0000","홍제푸르지오","84.9","201901","15","22,500","8","2005","홍제로71번길 1"
"강원도 강릉시 홍제동","158","0158","0000","홍제푸르지오","84.9","201901","23","21,900","12","2005","홍제로71번길 1"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","84.8956","201901","3","22,200","4","2017","회산로 344"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","59.928","201901","15","19,200","17","2017","회산로 344"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","74.6787","201901","21","21,000","16","2017","회산로 344"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","59.928","201901","28","17,200","4","2017","회산로 344"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","74.9974","201901","7","19,000","2","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","84.9925","201901","7","24,100","15","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","84.9925","201901","10","26,400","7","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","59.9893","201901","11","17,200","7","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","84.9925","201901","11","24,200","15","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","59.9893","201901","17","16,600","12","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","84.9925","201901","28","23,700","8","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","59.9893","201901","28","19,850","7","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","84.9925","201901","29","23,800","4","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","84.9925","201901","31","22,400","2","2018","회산로383번길 37"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","39.36","201901","10","6,850","5","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","39.36","201901","24","6,000","15","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","59.68","201901","29","11,300","7","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","183","0183","0000","동해1","41.75","201901","9","4,800","1","1989","간성로39번길 23"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","49.8","201901","2","15,500","10","2006","아야진해변길 1"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","49.8","201901","4","14,300","15","2006","아야진해변길 1"
"강원도 동해시 단봉동","24-4","0024","0004","성협5차","59.61","201901","28","5,000","2","1998","단봉길 16"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","45","201901","2","5,800","15","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","73.4675","201901","6","9,900","14","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","84.5525","201901","21","12,600","2","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","45","201901","21","6,500","13","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","북삼코아루","84.98","201901","22","20,300","4","2007","청운1길 29"
"강원도 동해시 동회동","451","0451","0000","북삼하우스디아파트","59.911","201901","30","15,560","3","2018","효자남길 33-20"
"강원도 동해시 동회동","442","0442","0000","현대4차","73.4675","201901","22","12,000","15","1998","청운1길 29"
"강원도 동해시 발한동","597-36","0597","0036","대원","22.23","201901","29","1,000","1","1990","수원지2길 2"
"강원도 동해시 발한동","188","0188","0000","대창","71.08","201901","30","7,700","3","1999","향로3길 43"
"강원도 동해시 발한동","334-1","0334","0001","삼성","60","201901","5","8,500","3","1996","해안로 605"
"강원도 동해시 발한동","334-1","0334","0001","삼성","60","201901","16","7,000","10","1996","해안로 605"
"강원도 동해시 부곡동","9-2","0009","0002","동성","61.56","201901","30","4,500","1","1987","부곡4길 26"
"강원도 동해시 부곡동","73-1","0073","0001","동해","63.87","201901","5","4,800","3","1981","가마골길 42-10"
"강원도 동해시 부곡동","95-22","0095","0022","동화","62.35","201901","10","3,500","1","1982","발한로 31-5"
"강원도 동해시 부곡동","31-2","0031","0002","삼화미성","58.83","201901","16","4,950","1","1991","부곡4길 10"
