"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20130101 ~ 20130131"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","46.68","201301","5","5,300","5","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.3","201301","10","4,300","5","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.3","201301","22","4,400","4","1989","관대길16번길 6"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201301","3","9,950","17","1997","강변로 114"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201301","10","10,500","17","1997","강변로 114"
"강원도 강릉시 내곡동","136","0136","0000","삼익타워맨션","129.41","201301","17","12,300","12","1993","남산초교길 65"
"강원도 강릉시 내곡동","136","0136","0000","삼익타워맨션","84.86","201301","23","9,300","2","1993","남산초교길 65"
"강원도 강릉시 노암동","835","0835","0000","노암2주공","49.22","201301","19","3,850","5","1984","노가니남길 25"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","59.994","201301","5","9,700","8","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","39.762","201301","7","5,350","12","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","74.64","201301","26","12,700","8","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","74.64","201301","29","9,600","1","2000","남부로125번길 7"
"강원도 강릉시 노암동","390","0390","0000","노암한라","59.976","201301","18","6,800","1","1994","노암길42번길 24"
"강원도 강릉시 노암동","390","0390","0000","노암한라","59.976","201301","22","7,800","11","1994","노암길42번길 24"
"강원도 강릉시 노암동","390","0390","0000","노암한라","84.99","201301","22","9,300","4","1994","노암길42번길 24"
