"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190801 ~ 20190831"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","105.5545","37,971","12","201908","12","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","109.495","37,872","15","201908","22","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","28,016","13","201908","28","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,510","10","201908","9","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,740","8","201908","14","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.99","29,139","9","201908","15","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.99","26,325","2","201908","15","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,638","5","201908","16","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","27,518","8","201908","16","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,626","11","201908","18","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","27,710","4","201908","19","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,961","9","201908","21","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.99","29,568","12","201908","21","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,910","19","201908","25","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,960","11","201908","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","81.47","27,500","10","201908","27","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","30,454","12","201908","28","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","30,150","14","201908","29","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","30,477","5","201908","29","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","31,500","13","201908","31","분"
"강원도 강릉시 송정동","1063","강릉송정 한신더휴","84.961","25,002","3","201908","10","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.3187","32,320","26","201908","1","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","36,391","21","201908","5","분"
