"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180101 ~ 20180131"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,154","9","201801","4","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,054","17","201801","5","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","75.9722","24,644","16","201801","5","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","109.495","37,572","11","201801","7","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,468","7","201801","8","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","105.5545","38,271","16","201801","8","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,386","10","201801","10","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","109.495","37,472","13","201801","21","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","75.9722","24,744","14","201801","30","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","25,756","10","201801","10","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","25,236","8","201801","20","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,300","7","201801","2","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,400","8","201801","2","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,050","16","201801","4","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","25,200","1","201801","6","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,350","10","201801","8","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,400","11","201801","9","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,200","11","201801","9","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","27,600","4","201801","10","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,100","12","201801","11","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,100","17","201801","12","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,450","14","201801","12","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","105.82","32,300","3","201801","12","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","27,500","4","201801","12","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,400","12","201801","12","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","105.82","34,600","16","201801","12","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,500","10","201801","13","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,950","18","201801","15","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","81.47","27,100","17","201801","15","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,000","8","201801","15","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","81.47","26,800","10","201801","15","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,550","13","201801","15","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,500","13","201801","16","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,900","15","201801","16","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,400","8","201801","16","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,400","9","201801","19","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,325","6","201801","20","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","26,900","3","201801","20","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,900","18","201801","20","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,400","11","201801","22","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","25,800","12","201801","22","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,370","7","201801","23","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,070","11","201801","23","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,400","9","201801","23","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","25,800","2","201801","24","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,400","12","201801","24","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,400","10","201801","25","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,900","16","201801","25","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","101.68","34,800","18","201801","25","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,350","7","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","25,800","10","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","105.82","34,080","4","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,400","8","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,000","9","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,100","15","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,600","17","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,890","9","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","101.68","34,050","5","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,950","15","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,600","15","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,940","12","201801","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,000","17","201801","27","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.99","27,550","6","201801","29","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","101.68","34,900","18","201801","29","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,500","14","201801","29","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,375","15","201801","30","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","24,700","3","201801","31","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,900","15","201801","31","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","27,600","4","201801","31","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,792","20","201801","3","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.95","18,291","13","201801","4","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","17,632","18","201801","15","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","18,332","9","201801","17","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,342","4","201801","18","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","20,132","16","201801","18","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,992","18","201801","23","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","25,331","20","201801","8","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","25,281","16","201801","20","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.961","24,370","17","201801","22","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","59.9893","16,518","3","201801","5","입"
"강원도 강릉시 회산동","534","회산동 힐스테이트","84.9925","22,631","5","201801","17","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","59.9893","16,818","12","201801","31","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","22,950","11","201801","5","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","22,190","2","201801","7","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","23,300","18","201801","16","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","22,130","10","201801","16","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","23,350","16","201801","16","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","23,050","13","201801","16","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","23,350","19","201801","17","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","22,530","9","201801","17","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","23,050","14","201801","18","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","22,380","8","201801","18","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","23,300","16","201801","18","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","23,020","11","201801","18","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","22,090","2","201801","18","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","22,380","6","201801","18","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","21,710","5","201801","18","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.3048","22,500","13","201801","20","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","22,380","6","201801","30","분"
"강원도 동해시 동회동","116-2","동해 북삼 하우스디","84.9625","24,910","28","201801","5","분"
"강원도 동해시 동회동","116-2","동해 북삼 하우스디","74.7297","20,850","12","201801","6","분"
"강원도 동해시 동회동","116-2","동해 북삼 하우스디","84.9625","25,110","18","201801","9","분"
"강원도 동해시 동회동","116-2","동해 북삼 하우스디","84.9625","25,510","26","201801","22","분"
"강원도 동해시 동회동","116-2","동해 북삼 하우스디","84.9625","23,110","4","201801","23","분"
"강원도 동해시 동회동","116-2","동해 북삼 하우스디","84.9625","23,510","9","201801","26","분"
"강원도 동해시 동회동","120","동해 북삼2차 웰메이드타운","84.9607","25,480","9","201801","16","분"
