"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180601 ~ 20180630"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","24,436","3","201806","5","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","25,636","7","201806","6","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","26,003","10","201806","11","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.8863","25,136","5","201806","27","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","105.82","33,100","4","201806","11","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","117.69","43,019","16","201806","28","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","34,894","14","201806","18","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","59.986","18,377","8","201806","6","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","23,489","14","201806","20","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","20,969","1","201806","22","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","20,692","21","201806","6","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,282","1","201806","8","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,692","10","201806","8","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","19,692","19","201806","9","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,142","12","201806","11","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,192","6","201806","14","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,392","5","201806","14","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","20,192","14","201806","18","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","20,332","6","201806","22","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,292","14","201806","22","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","20,632","10","201806","23","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","25,881","13","201806","3","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.961","24,661","13","201806","6","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","25,281","10","201806","7","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.961","24,977","18","201806","9","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.8863","25,281","12","201806","9","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","25,381","16","201806","17","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","26,141","7","201806","18","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","109.8077","24,711","17","201806","18","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.8863","25,347","10","201806","28","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","84.99","22,731","16","201806","12","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","74.9974","20,505","2","201806","18","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","74.9985","21,246","7","201806","20","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","74.9974","20,181","3","201806","24","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","84.9925","23,760","6","201806","29","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","84.9925","22,881","8","201806","29","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","22,380","9","201806","15","분"
"강원도 동해시 동회동","451","북삼하우스디아파트","74.7297","20,750","21","201806","7","분"
"강원도 동해시 동회동","451","북삼하우스디아파트","74.3567","20,750","25","201806","7","분"
"강원도 동해시 발한동","501-11","현대썬앤빌 동해파크힐","59.8993","15,788","20","201806","15","분"
"강원도 동해시 발한동","501-11","현대썬앤빌 동해파크힐","75.5994","21,000","4","201806","22","분"
"강원도 동해시 이도동","108","동해 아이파크","84.98","25,600","11","201806","1","분"
"강원도 동해시 이도동","108","동해 아이파크","59.95","18,150","9","201806","5","분"
"강원도 동해시 이도동","83-1","동해 코아루 더 스카이","84.9464","25,602","18","201806","7","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","77.4598","25,080","18","201806","5","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","77.8602","24,630","14","201806","15","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","64.8964","19,390","15","201806","18","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","84.9481","26,320","13","201806","19","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","84.9481","26,320","11","201806","21","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","77.4598","24,580","16","201806","26","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","64.7915","20,600","22","201806","26","분"
"강원도 삼척시 교동","793","e편한세상삼척교동","74.529","21,080","28","201806","5","분"
"강원도 삼척시 교동","793","e편한세상삼척교동","84.6585","24,170","30","201806","12","분"
"강원도 삼척시 교동","793","e편한세상삼척교동","74.7748","20,500","7","201806","12","분"
"강원도 삼척시 교동","793","e편한세상삼척교동","59.8769","17,210","35","201806","12","분"
"강원도 삼척시 교동","793","e편한세상삼척교동","59.8769","15,700","4","201806","14","분"
