"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190201 ~ 20190228"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,016","3","201902","6","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,716","11","201902","10","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,816","17","201902","15","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","25,736","16","201902","12","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","24,836","6","201902","12","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","27,456","9","201902","15","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","25,436","14","201902","21","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","25,556","14","201902","22","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","26,337","2","201902","25","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","24,836","3","201902","25","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","25,162","2","201902","25","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","25,222","12","201902","27","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","117.69","42,684","14","201902","15","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","30,226","17","201902","23","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","27,677","17","201902","25","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,943","6","201902","27","분"
"강원도 강릉시 유천동","778","엘에이치선수촌8단지","74.88","23,087","4","201902","1","분"
"강원도 강릉시 유천동","778","엘에이치선수촌8단지","84.77","27,474","13","201902","8","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","23,599","12","201902","22","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","59.986","18,277","9","201902","27","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","59.45","17,258","10","201902","1","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","61.14","16,830","7","201902","7","분"
