"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20181001 ~ 20181031"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,416","15","201810","4","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","109.495","38,313","14","201810","29","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","25,036","5","201810","2","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","25,653","10","201810","11","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","24,836","6","201810","19","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,800","6","201810","1","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","81.47","28,177","14","201810","2","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.99","29,029","11","201810","6","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,350","5","201810","15","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,526","10","201810","23","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,610","8","201810","29","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,579","9","201810","4","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","26,979","18","201810","6","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,624","24","201810","6","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","24,179","18","201810","7","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,879","9","201810","8","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,187","4","201810","8","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,579","12","201810","8","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,579","7","201810","10","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","24,179","10","201810","14","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,224","20","201810","15","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,879","17","201810","16","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,979","19","201810","18","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,924","17","201810","20","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,579","24","201810","23","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","22,965","2","201810","23","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","25,406","3","201810","24","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","28,424","25","201810","25","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","30,924","15","201810","25","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","24,579","18","201810","25","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","26,579","13","201810","29","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","26,924","19","201810","30","분"
"강원도 강릉시 유천동","778","엘에이치선수촌8단지","74.88","24,179","10","201810","7","분"
"강원도 강릉시 유천동","778","엘에이치선수촌8단지","74.88","23,187","4","201810","23","분"
"강원도 강릉시 유천동","778","엘에이치선수촌8단지","84.77","28,224","12","201810","26","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","59.986","18,577","15","201810","9","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","23,489","5","201810","25","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","23,489","7","201810","29","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","59.76","16,570","4","201810","22","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","59.77","17,630","14","201810","26","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","20,132","15","201810","5","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,692","6","201810","5","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","20,132","5","201810","5","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,692","11","201810","5","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","17,632","13","201810","8","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","18,082","10","201810","10","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,482","1","201810","10","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,342","4","201810","10","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","20,632","14","201810","11","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,692","18","201810","12","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","21,192","11","201810","14","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,760","5","201810","17","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","18,532","5","201810","17","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,260","6","201810","17","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,082","1","201810","18","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","20,532","17","201810","20","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","20,932","6","201810","20","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.95","20,791","23","201810","25","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","20,832","16","201810","25","분"
"강원도 강릉시 홍제동","1044","엘에이치미디어촌6단지","59.98","18,782","1","201810","23","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.961","25,361","14","201810","5","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","24,081","4","201810","6","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.961","25,161","12","201810","6","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.961","24,961","13","201810","11","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","25,081","5","201810","19","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","25,781","9","201810","26","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.961","25,187","13","201810","27","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.961","24,911","8","201810","29","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","74.9985","22,855","15","201810","19","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","84.6702","28,000","16","201810","10","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","75.9201","25,690","10","201810","10","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","84.9767","28,700","15","201810","10","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","84.9767","28,500","19","201810","12","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","84.9767","28,650","16","201810","12","분"
"강원도 동해시 동회동","120","동해 북삼2차 웰메이드타운","111.7756","33,490","11","201810","8","분"
"강원도 동해시 동회동","120","동해 북삼2차 웰메이드타운","75.5869","22,580","9","201810","17","분"
"강원도 동해시 동회동","120","동해 북삼2차 웰메이드타운","84.6872","25,580","14","201810","18","분"
"강원도 동해시 이도동","108","동해 아이파크","75.96","22,500","14","201810","4","분"
"강원도 동해시 이도동","108","동해 아이파크","84.98","25,000","18","201810","8","분"
"강원도 동해시 이도동","108","동해 아이파크","84.98","25,566","7","201810","10","분"
"강원도 동해시 이도동","108","동해 아이파크","84.98","25,000","16","201810","10","분"
"강원도 동해시 이도동","108","동해 아이파크","59.95","18,500","17","201810","19","분"
"강원도 동해시 이도동","108","동해 아이파크","84.98","24,633","4","201810","22","분"
"강원도 동해시 이도동","108","동해 아이파크","75.96","22,354","16","201810","25","분"
"강원도 속초시 교동","739-3","속초 미소지움 더뷰","74.3839","29,802","24","201810","5","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","31,690","28","201810","2","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","31,390","23","201810","3","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3218","27,990","14","201810","3","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","27,390","16","201810","3","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","27,090","9","201810","3","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","26,490","6","201810","10","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","27,090","6","201810","11","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","31,390","25","201810","16","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","32,390","28","201810","18","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","31,390","26","201810","20","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","26,090","4","201810","26","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","29,790","18","201810","26","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","59.9027","20,160","15","201810","3","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","28,913","21","201810","4","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","74.5213","24,293","4","201810","5","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","74.5213","25,493","8","201810","8","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","59.9027","21,146","20","201810","10","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","74.5213","25,709","18","201810","10","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","74.5213","22,459","1","201810","11","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","27,790","9","201810","17","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","28,656","19","201810","19","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","29,978","15","201810","20","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","28,913","16","201810","25","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","59.9027","21,808","9","201810","26","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","59.9027","20,710","24","201810","29","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","28,913","18","201810","31","분"
"강원도 속초시 조양동","1459","속초 서희스타힐스 더베이","84.91","33,640","23","201810","24","분"
"강원도 속초시 조양동","1426-4","속초 조양동 양우내안애 오션스카이","84.7931","41,700","37","201810","12","분"
"강원도 속초시 조양동","산309-3","속초 조양동 효성해링턴 플레이스","120.09","37,510","12","201810","19","분"
"강원도 속초시 조양동","산309-3","속초 조양동 효성해링턴 플레이스","84.98","27,620","10","201810","24","분"
"강원도 속초시 조양동","산309-3","속초 조양동 효성해링턴 플레이스","59.98","20,830","12","201810","26","분"
"강원도 속초시 조양동","산309-3","속초 조양동 효성해링턴 플레이스","84.99","27,245","13","201810","29","분"
"강원도 속초시 조양동","산255","속초 조양동 휴먼빌","79.2927","26,480","15","201810","1","분"
"강원도 속초시 조양동","산255","속초 조양동 휴먼빌","79.2927","26,930","17","201810","24","분"
"강원도 속초시 조양동","산255","속초 조양동 휴먼빌","84.288","29,340","28","201810","29","분"
"강원도 속초시 조양동","663-1","속초자이","84.9974","32,130","20","201810","4","분"
"강원도 속초시 조양동","663-1","속초자이","84.8792","32,161","13","201810","5","분"
"강원도 속초시 조양동","663-1","속초자이","84.9314","31,730","14","201810","8","분"
"강원도 속초시 조양동","663-1","속초자이","84.9974","30,530","14","201810","8","분"
"강원도 속초시 조양동","663-1","속초자이","82.8182","25,220","1","201810","10","분"
"강원도 속초시 조양동","663-1","속초자이","74.8469","27,920","13","201810","10","분"
"강원도 속초시 조양동","663-1","속초자이","82.9791","28,730","4","201810","19","분"
"강원도 속초시 조양동","663-1","속초자이","82.9791","27,280","3","201810","22","분"
"강원도 속초시 조양동","663-1","속초자이","62.4685","22,634","5","201810","24","분"
"강원도 속초시 조양동","663-1","속초자이","84.9314","31,030","12","201810","26","분"
"강원도 속초시 조양동","663-1","속초자이","84.9974","32,330","18","201810","27","분"
"강원도 속초시 중앙동","468-19","힐스테이트 속초 센트럴","114.6249","85,374","36","201810","1","분"
"강원도 속초시 중앙동","468-19","힐스테이트 속초 센트럴","84.9854","40,659","22","201810","12","분"
"강원도 속초시 중앙동","468-19","힐스테이트 속초 센트럴","84.9854","40,659","21","201810","17","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","81.91","21,997","5","201810","2","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","60.35","17,423","8","201810","6","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","60.3525","18,689","19","201810","8","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","81.91","22,847","9","201810","11","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","60.35","19,115","16","201810","15","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","60.35","17,466","5","201810","16","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","81.91","21,980","11","201810","19","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","81.91","23,004","17","201810","19","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","60.3525","17,523","9","201810","19","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","60.35","17,105","2","201810","23","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","60.35","17,061","15","201810","29","분"
"강원도 양양군 양양읍 내곡리","152","한양수자인 양양","84.9782","25,383","12","201810","2","분"
"강원도 양양군 양양읍 내곡리","152","한양수자인 양양","76.8487","22,700","19","201810","10","분"
"강원도 양양군 양양읍 내곡리","152","한양수자인 양양","84.9283","25,683","16","201810","17","분"
"강원도 영월군 영월읍 덕포리","797","영월덕포리코아루웰라움","59.9432","15,010","6","201810","22","분"
"강원도 영월군 영월읍 덕포리","797","영월덕포리코아루웰라움","69.7641","17,445","14","201810","30","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","59.9194","20,766","10","201810","11","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","84.9805","30,082","13","201810","25","분"
