"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190701 ~ 20190731"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,416","11","201907","12","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","109.495","38,012","10","201907","28","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","25,736","14","201907","2","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,377","4","201907","6","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","30,800","17","201907","8","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","30,500","16","201907","9","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","30,161","7","201907","10","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,893","7","201907","12","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","30,311","14","201907","13","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","26,226","1","201907","19","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","30,150","12","201907","19","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","28,310","4","201907","20","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,510","9","201907","22","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","105.82","34,737","4","201907","22","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","30,700","5","201907","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","31,088","15","201907","31","분"
"강원도 강릉시 송정동","1063","강릉송정 한신더휴","84.9955","26,056","12","201907","10","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","109.791","40,823","33","201907","1","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","35,762","22","201907","1","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.3187","32,024","39","201907","2","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","33,975","7","201907","2","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","109.791","41,255","23","201907","3","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","34,767","7","201907","3","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.2785","34,332","28","201907","6","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.2785","32,195","24","201907","6","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","34,313","7","201907","7","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","109.791","37,494","5","201907","8","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.3187","32,686","29","201907","8","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.2785","28,682","2","201907","10","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.2785","30,607","9","201907","11","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.3187","32,024","24","201907","13","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","35,609","6","201907","14","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","35,076","14","201907","14","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","109.791","38,547","6","201907","15","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.3187","32,654","25","201907","16","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.3187","34,792","22","201907","16","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.3187","30,384","9","201907","16","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","109.791","40,894","9","201907","17","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.2785","31,263","21","201907","17","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","35,521","13","201907","18","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.3187","31,883","3","201907","19","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.3187","31,474","20","201907","21","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","39,277","35","201907","22","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","36,472","25","201907","25","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","35,026","19","201907","26","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","36,162","22","201907","27","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","37,189","26","201907","27","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.2785","31,713","35","201907","28","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","35,765","7","201907","30","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","34,875","8","201907","31","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","21,489","12","201907","4","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","23,589","12","201907","4","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","20,907","2","201907","6","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","21,989","8","201907","6","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","59.979","18,577","8","201907","9","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","59.979","18,527","5","201907","10","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","22,989","12","201907","18","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","58.221","18,572","10","201907","20","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","22,489","9","201907","24","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","59.986","18,377","6","201907","25","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","22,989","11","201907","30","분"
"강원도 강릉시 입암동","712","입암동 강변 코아루 오투리움 아파트","79.191","23,489","12","201907","28","분"
"강원도 강릉시 주문진읍 교항리","21","강릉 주문진 서희스타힐스","74.934","19,891","18","201907","18","분"
"강원도 강릉시 주문진읍 교항리","21","강릉 주문진 서희스타힐스","74.6401","20,502","16","201907","29","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","63.8634","21,180","12","201907","2","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","63.8634","21,070","9","201907","9","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","63.8634","21,780","14","201907","10","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","75.9201","25,590","15","201907","19","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","75.9201","25,090","6","201907","19","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","81.4465","26,256","8","201907","26","분"
"강원도 고성군 토성면 천진리","184-11","강원고성천진 한신더휴 오션프레스티지","84.9721","26,934","10","201907","15","분"
"강원도 고성군 토성면 천진리","184-11","강원고성천진 한신더휴 오션프레스티지","84.9721","27,334","20","201907","17","분"
"강원도 고성군 토성면 천진리","184-11","강원고성천진 한신더휴 오션프레스티지","84.9721","28,254","21","201907","23","분"
"강원도 고성군 토성면 천진리","184-11","강원고성천진 한신더휴 오션프레스티지","84.9721","27,594","23","201907","23","분"
"강원도 고성군 토성면 천진리","184-11","강원고성천진 한신더휴 오션프레스티지","75.7237","25,368","13","201907","23","분"
"강원도 고성군 토성면 천진리","184-11","강원고성천진 한신더휴 오션프레스티지","84.9657","27,035","25","201907","26","분"
"강원도 동해시 발한동","802","동해KD아람채","72.9337","21,480","14","201907","23","입"
"강원도 동해시 이도동","83-1","동해 코아루 더 스카이","75.3657","21,351","1","201907","2","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","84.9481","26,120","10","201907","22","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","84.9481","26,920","17","201907","24","분"
"강원도 동해시 천곡동","788","이안 동해 센트럴","84.9605","28,300","9","201907","17","분"
"강원도 속초시 교동","739-3","속초 미소지움 더뷰","74.3839","29,702","21","201907","9","분"
"강원도 속초시 교동","739-3","속초 미소지움 더뷰","84.831","34,298","23","201907","10","분"
