"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180701 ~ 20180731"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,969","8","201807","2","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","109.495","38,622","13","201807","6","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","109.495","36,100","10","201807","7","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","75.9722","24,794","16","201807","16","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,416","12","201807","18","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","109.495","37,552","14","201807","19","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,616","17","201807","20","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","25,036","5","201807","2","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","25,236","7","201807","2","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.8863","25,222","4","201807","4","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","25,186","15","201807","7","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","26,006","8","201807","7","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.8863","25,286","8","201807","14","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","25,836","19","201807","16","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.8863","26,223","9","201807","18","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","117.69","41,414","14","201807","10","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","30,235","10","201807","26","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,235","6","201807","27","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,829","23","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","25,397","2","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","21,965","2","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","24,079","19","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","24,079","6","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","28,424","5","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","26,924","22","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,924","22","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,224","17","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","24,079","20","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,879","11","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,087","4","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,879","6","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,224","16","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","22,887","4","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,579","16","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","24,179","20","201807","26","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,579","21","201807","27","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,173","1","201807","27","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","26,924","5","201807","27","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","23,879","12","201807","27","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,875","9","201807","27","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,969","22","201807","27","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,579","14","201807","28","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","26,100","16","201807","29","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,174","17","201807","29","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,979","7","201807","29","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,879","5","201807","30","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","25,314","1","201807","30","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,424","10","201807","30","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","26,924","18","201807","30","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,374","9","201807","30","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,924","11","201807","30","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","22,887","4","201807","30","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","100.1826","23,579","19","201807","30","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,274","13","201807","30","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,929","17","201807","31","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","26,379","24","201807","31","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","24,079","17","201807","31","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,579","12","201807","31","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,779","11","201807","31","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","23,979","9","201807","31","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,624","13","201807","31","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","74.88","24,079","11","201807","31","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,170","7","201807","31","분"
"강원도 강릉시 유천동","BL-B-2","강릉유천B-2블록 공공분양","84.77","27,324","6","201807","31","분"
"강원도 강릉시 유천동","778","엘에이치선수촌8단지","84.77","27,424","5","201807","26","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","59.76","17,260","11","201807","19","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","59.76","17,560","19","201807","20","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,492","6","201807","4","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,292","11","201807","6","분"
