"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20181201 ~ 20181231"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","26,736","7","201812","4","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.8863","26,056","9","201812","6","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.8863","26,056","11","201812","8","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","25,836","6","201812","11","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","26,782","9","201812","14","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","25,236","7","201812","22","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.8863","26,182","6","201812","27","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","84.93","29,251","8","201812","20","분"
"강원도 강릉시 유천동","778","엘에이치선수촌8단지","84.77","26,924","6","201812","26","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","23,589","10","201812","6","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","59.986","18,477","11","201812","18","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","23,530","15","201812","20","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","59.76","18,930","12","201812","22","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","59.76","17,130","14","201812","24","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","65.67","19,070","13","201812","28","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","17,632","13","201812","6","분"
"강원도 강릉시 홍제동","1044","엘에이치미디어촌6단지","59.78","18,232","7","201812","20","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.8863","25,947","19","201812","9","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","26,532","20","201812","10","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","24,981","19","201812","13","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.961","24,361","17","201812","17","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.961","24,461","7","201812","19","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.961","24,861","11","201812","22","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","26,498","14","201812","26","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","25,081","19","201812","31","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","63.8634","21,780","11","201812","24","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","84.6702","27,800","16","201812","31","분"
"강원도 동해시 단봉동","13","동해시 단봉동 e편한세상 동해","78.86","24,300","19","201812","1","분"
"강원도 동해시 동회동","120","동해 북삼2차 웰메이드타운","84.9607","25,380","9","201812","6","분"
"강원도 동해시 발한동","499-1","동해 KD아람채","84.9369","23,400","9","201812","10","분"
"강원도 동해시 발한동","499-1","동해 KD아람채","84.9369","23,400","18","201812","13","분"
"강원도 동해시 이도동","108","동해 아이파크","59.95","18,300","11","201812","10","분"
"강원도 동해시 이도동","83-1","동해 코아루 더 스카이","75.4987","22,621","15","201812","7","분"
"강원도 동해시 이도동","83-1","동해 코아루 더 스카이","84.9416","25,308","19","201812","20","분"
"강원도 동해시 이도동","751","동해아이파크","84.98","26,404","15","201812","10","분"
"강원도 동해시 이도동","751","동해아이파크","75.92","21,600","10","201812","11","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","77.8602","24,380","6","201812","29","분"
"강원도 삼척시 교동","793","e편한세상삼척교동","59.8769","16,240","4","201812","20","분"
"강원도 속초시 교동","739-3","속초 미소지움 더뷰","74.3839","30,084","30","201812","16","분"
"강원도 속초시 교동","739-3","속초 미소지움 더뷰","84.831","33,803","29","201812","27","분"
"강원도 속초시 교동","1030","속초교동시티프라디움","84.3403","27,290","7","201812","1","분"
