"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20171101 ~ 20171130"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 강릉시 교동","850-1","강릉교동　풍림아이원","84.9964","23,720","4","201711","27","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.8863","26,073","9","201711","1","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","24,535","20","201711","14","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,442","6","201711","7","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","17,632","20","201711","9","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","18,132","8","201711","10","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,692","8","201711","13","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,692","6","201711","15","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","17,282","4","201711","16","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,692","24","201711","21","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","17,932","12","201711","22","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,692","13","201711","28","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,692","24","201711","29","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","25,498","5","201711","16","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.8863","25,181","18","201711","20","분"
"강원도 동해시 동회동","116-2","동해 북삼 하우스디","74.3567","21,250","28","201711","8","분"
"강원도 동해시 동회동","116-2","동해 북삼 하우스디","84.9625","24,110","28","201711","14","분"
"강원도 동해시 동회동","120","동해 북삼2차 웰메이드타운","84.9607","25,730","13","201711","18","분"
"강원도 동해시 발한동","499-1","동해 KD아람채","70.8766","19,880","9","201711","6","분"
"강원도 동해시 발한동","501-11","현대썬앤빌 동해파크힐","68.7256","17,499","9","201711","9","분"
"강원도 동해시 발한동","501-11","현대썬앤빌 동해파크힐","59.8993","15,788","11","201711","20","분"
"강원도 동해시 발한동","501-11","현대썬앤빌 동해파크힐","59.8993","18,000","14","201711","27","분"
"강원도 동해시 발한동","501-11","현대썬앤빌 동해파크힐","59.8993","18,070","14","201711","27","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","84.9481","26,920","24","201711","7","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","77.4598","24,580","13","201711","7","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","77.4598","24,380","12","201711","13","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","77.8602","24,630","12","201711","14","분"
