"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200101 ~ 20200131"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","29,337","11","202001","1","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","75.9722","25,029","17","202001","7","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","75.9722","24,844","6","202001","7","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","28,416","8","202001","8","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","75.9722","25,196","6","202001","8","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,499","9","202001","9","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","26,854","11","202001","9","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,616","10","202001","9","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","75.9722","24,844","15","202001","14","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","75.9722","24,844","15","202001","14","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","109.495","36,594","8","202001","15","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,459","8","202001","15","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","75.9722","24,696","13","202001","16","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","26,954","12","202001","16","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","75.9722","24,444","17","202001","16","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","75.9722","24,644","8","202001","17","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,216","15","202001","17","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","26,816","7","202001","17","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,916","15","202001","19","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","27,716","7","202001","22","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","109.495","38,162","12","202001","23","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","28,599","8","202001","29","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","84.9522","30,416","16","202001","30","분"
"강원도 강릉시 송정동","1028","강릉 송정동 신원 아침도시","109.495","38,535","7","202001","31","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","27,140","7","202001","8","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","75.98","26,640","5","202001","14","분"
"강원도 강릉시 송정동","산103","강릉 아이파크","81.47","28,632","16","202001","20","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","34,157","3","202001","4","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","109.791","43,311","8","202001","5","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.2785","31,565","20","202001","6","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.2785","30,113","8","202001","6","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","36,562","32","202001","10","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","36,542","22","202001","16","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.2785","29,801","9","202001","17","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.2785","32,409","22","202001","20","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","109.791","44,338","10","202001","20","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","96.3359","37,054","23","202001","20","분"
"강원도 강릉시 유천동","BL-S-1","강릉유천 S-1 유승한내들 더퍼스트","84.2785","30,961","10","202001","20","분"
"강원도 강릉시 유천동","418-5","강릉유천 더 테라스 아리스타","128.9549","48,922","0","202001","2","분"
"강원도 강릉시 유천동","418-5","강릉유천 더 테라스 아리스타","84.899","34,555","1","202001","13","분"
"강원도 강릉시 유천동","418-5","강릉유천 더 테라스 아리스타","84.899","35,092","1","202001","29","분"
"강원도 강릉시 유천동","418-5","강릉유천 더 테라스 아리스타","128.9549","47,639","0","202001","30","분"
"강원도 강릉시 주문진읍 교항리","21","강릉 주문진 서희스타힐스","59.8411","17,008","7","202001","13","분"
"강원도 강릉시 주문진읍 교항리","21","강릉 주문진 서희스타힐스","74.934","20,191","14","202001","23","분"
"강원도 강릉시 주문진읍 교항리","260-5","주문진 벽산블루밍 오션힐스","59.9493","21,360","13","202001","27","분"
"강원도 강릉시 주문진읍 주문리","1056-1","주문진 삼부 르네상스","84.747","35,160","19","202001","4","분"
"강원도 고성군 간성읍 신안리","산3","강원고성 간성스위트엠센트럴","75.3428","22,600","8","202001","20","분"
"강원도 고성군 토성면 봉포리","123","강원 고성 봉포스위트엠오션파크","80.4353","22,750","12","202001","9","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","81.4465","26,756","20","202001","20","분"
"강원도 고성군 토성면 봉포리","271-1","고성 봉포 코아루 오션비치","81.4465","26,256","7","202001","22","분"
"강원도 고성군 토성면 천진리","184-11","강원고성천진 한신더휴 오션프레스티지","84.9657","27,555","16","202001","2","분"
"강원도 동해시 단봉동","13","동해시 단봉동 e편한세상 동해","78.64","24,250","18","202001","6","분"
"강원도 동해시 단봉동","13","동해시 단봉동 e편한세상 동해","84.98","26,600","19","202001","31","분"
"강원도 동해시 이도동","83-1","동해 코아루 더 스카이","84.9464","24,043","2","202001","29","분"
"강원도 동해시 이도동","83-1","동해 코아루 더 스카이","84.9416","24,342","12","202001","29","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","84.9481","26,920","18","202001","2","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","84.9481","26,920","19","202001","6","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","77.4598","24,853","7","202001","20","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","64.7915","19,900","13","202001","30","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","77.4598","24,380","15","202001","30","분"
"강원도 동해시 천곡동","540-4","동해 천곡 금호어울림 라포레","77.8602","24,380","16","202001","31","분"
"강원도 삼척시 갈천동","102-1","일성 트루엘 시그니처 삼척","59.7471","16,790","6","202001","15","입"
"강원도 속초시 교동","739-3","속초 미소지움 더뷰","84.831","33,213","20","202001","24","분"
"강원도 속초시 조양동","1459","속초 서희스타힐스 더베이","96.98","40,251","30","202001","3","분"
"강원도 속초시 조양동","1459","속초 서희스타힐스 더베이","96.98","38,711","27","202001","4","분"
"강원도 속초시 조양동","1459","속초 서희스타힐스 더베이","96.25","37,478","16","202001","10","분"
"강원도 속초시 조양동","1459","속초 서희스타힐스 더베이","96.98","37,890","24","202001","20","분"
"강원도 속초시 조양동","1426-4","속초 조양동 양우내안애 오션스카이","84.7931","43,700","30","202001","16","분"
"강원도 속초시 조양동","산255","속초 조양동 휴먼빌","84.288","29,315","16","202001","6","분"
"강원도 속초시 조양동","산255","속초 조양동 휴먼빌","84.288","27,750","17","202001","10","분"
"강원도 속초시 조양동","산255","속초 조양동 휴먼빌","84.288","28,560","21","202001","17","분"
"강원도 속초시 조양동","산255","속초 조양동 휴먼빌","84.288","27,950","14","202001","21","분"
"강원도 속초시 조양동","산255","속초 조양동 휴먼빌","84.288","27,750","15","202001","30","분"
"강원도 속초시 조양동","산255","속초 조양동 휴먼빌","84.288","26,520","8","202001","30","분"
"강원도 속초시 조양동","663-1","속초자이","82.8182","26,340","2","202001","3","분"
"강원도 속초시 조양동","663-1","속초자이","84.9314","30,130","6","202001","3","분"
"강원도 속초시 조양동","663-1","속초자이","62.4685","23,025","4","202001","7","분"
"강원도 속초시 조양동","663-1","속초자이","59.8966","21,400","4","202001","8","분"
"강원도 속초시 조양동","663-1","속초자이","84.9974","31,230","9","202001","9","분"
"강원도 속초시 조양동","663-1","속초자이","74.9116","28,393","15","202001","9","분"
"강원도 속초시 조양동","663-1","속초자이","84.9314","32,430","14","202001","10","분"
"강원도 속초시 조양동","663-1","속초자이","84.9974","28,730","7","202001","13","분"
"강원도 속초시 조양동","663-1","속초자이","84.9314","32,640","27","202001","13","분"
"강원도 속초시 조양동","663-1","속초자이","84.9974","30,801","7","202001","14","분"
"강원도 속초시 조양동","663-1","속초자이","84.9974","31,732","17","202001","15","분"
"강원도 속초시 조양동","663-1","속초자이","84.9974","31,980","21","202001","17","분"
"강원도 속초시 조양동","663-1","속초자이","62.4685","20,740","1","202001","17","분"
"강원도 속초시 조양동","663-1","속초자이","74.8469","28,323","18","202001","20","분"
"강원도 속초시 조양동","663-1","속초자이","84.9314","32,640","26","202001","23","분"
"강원도 속초시 조양동","663-1","속초자이","59.8966","23,300","16","202001","23","분"
"강원도 속초시 조양동","1582","효성해링턴플레이스","84.98","28,150","13","202001","7","분"
"강원도 속초시 조양동","1582","효성해링턴플레이스","84.98","26,320","7","202001","9","입"
"강원도 속초시 조양동","1582","효성해링턴플레이스","84.98","27,650","14","202001","10","분"
"강원도 속초시 조양동","1582","효성해링턴플레이스","84.98","28,250","18","202001","16","분"
"강원도 속초시 중앙동","468-19","힐스테이트 속초 센트럴","84.7009","38,470","15","202001","10","분"
"강원도 양양군 양양읍 내곡리","152","한양수자인 양양","76.8487","22,749","23","202001","7","분"
"강원도 양양군 양양읍 내곡리","152","한양수자인 양양","84.9782","24,500","14","202001","12","분"
"강원도 영월군 영월읍 하송리","산43","극동스타클래스 영월","84.7632","25,293","11","202001","13","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","84.9905","28,973","9","202001","4","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","84.9905","29,973","28","202001","13","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","84.9905","26,473","1","202001","15","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","59.9194","20,766","7","202001","16","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","84.9905","28,973","6","202001","20","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","84.9905","29,473","11","202001","20","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","59.9055","21,638","12","202001","28","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","84.9805","30,082","19","202001","29","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","84.9905","29,973","27","202001","30","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","84.9805","30,582","24","202001","30","분"
"강원도 원주시 단계동","490-3","원주 봉화산 벨라시티 3차","84.9905","29,973","25","202001","31","분"
"강원도 원주시 단구동","887","원주단구 내안애카운티 에듀파크 1단지","84.9024","26,980","20","202001","29","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,240","18","202001","6","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","35,320","11","202001","8","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","101.9618","45,306","24","202001","8","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","101.8617","44,691","15","202001","10","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","101.9618","45,806","12","202001","10","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,240","18","202001","13","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","101.8617","44,621","14","202001","14","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,720","26","202001","14","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","101.9618","41,846","3","202001","15","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,790","23","202001","15","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,600","24","202001","15","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","101.8617","45,261","24","202001","15","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,560","20","202001","17","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","33,640","8","202001","20","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,180","17","202001","20","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","101.8617","45,361","24","202001","20","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,880","22","202001","21","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,730","22","202001","21","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,790","23","202001","22","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,420","16","202001","22","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","101.8617","44,691","12","202001","26","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","101.8617","44,541","8","202001","27","분"
"강원도 원주시 명륜동","산31","원주 더샵 센트럴파크 2단지","84.9836","34,830","27","202001","27","분"
