"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20170901 ~ 20170930"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.8863","25,922","13","201709","3","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","24,635","11","201709","7","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","24,235","12","201709","8","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.9955","25,456","14","201709","9","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","24,335","11","201709","11","분"
"강원도 강릉시 송정동","156-4","강릉 송정동 한신 더휴","84.961","24,802","3","201709","14","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","23,489","14","201709","6","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","23,489","11","201709","6","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","59.979","18,477","7","201709","8","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","23,489","14","201709","25","분"
"강원도 강릉시 입암동","545-2","입암동 강변 코아루 오투리움","79.191","23,489","13","201709","26","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","59.76","17,130","20","201709","12","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","59.76","17,630","11","201709","23","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","59.77","17,130","13","201709","27","분"
"강원도 강릉시 주문진읍 주문리","329-19","강릉 주문진 풍림아이원 하버뷰","59.45","17,140","17","201709","27","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,342","7","201709","8","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,992","11","201709","10","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","18,232","8","201709","11","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","18,192","16","201709","15","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","18,282","11","201709","15","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","17,412","3","201709","21","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","17,932","9","201709","21","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,992","17","201709","22","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","17,582","4","201709","26","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.95","17,991","12","201709","26","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.78","18,232","14","201709","28","분"
"강원도 강릉시 홍제동","1044","강릉유천 A-2블록 공공분양","59.98","17,932","6","201709","29","분"
"강원도 강릉시 회산동","439-8","강릉 회산동 한신 더휴","84.9955","25,281","13","201709","9","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","59.9893","16,868","17","201709","18","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","84.9925","22,431","9","201709","25","분"
"강원도 강릉시 회산동","534","회산동 힐스테이트","84.9925","22,486","3","201709","25","분"
"강원도 동해시 동회동","116-2","동해 북삼 하우스디","74.3567","20,600","17","201709","5","분"
"강원도 동해시 동회동","116-2","동해 북삼 하우스디","84.9625","25,410","20","201709","8","분"
"강원도 동해시 동회동","116-2","동해 북삼 하우스디","74.7297","20,750","28","201709","15","분"
"강원도 동해시 동회동","120","동해 북삼2차 웰메이드타운","84.6872","25,880","10","201709","9","분"
"강원도 동해시 동회동","120","동해 북삼2차 웰메이드타운","111.7756","33,790","18","201709","22","분"
"강원도 동해시 동회동","120","동해 북삼2차 웰메이드타운","75.5869","22,630","12","201709","23","분"
"강원도 동해시 동회동","120","동해 북삼2차 웰메이드타운","84.9607","25,530","9","201709","26","분"
"강원도 동해시 발한동","501-11","현대썬앤빌 동해파크힐","75.5994","18,903","9","201709","2","입"
"강원도 동해시 이도동","108","동해 아이파크","59.95","18,400","17","201709","5","분"
"강원도 동해시 이도동","108","동해 아이파크","59.95","18,000","9","201709","5","분"
"강원도 동해시 이도동","108","동해 아이파크","84.98","24,800","7","201709","7","분"
"강원도 동해시 이도동","108","동해 아이파크","84.98","25,200","15","201709","7","분"
"강원도 동해시 이도동","108","동해 아이파크","84.98","25,600","17","201709","7","분"
"강원도 동해시 이도동","108","동해 아이파크","84.98","24,700","9","201709","11","분"
"강원도 동해시 이도동","108","동해 아이파크","75.92","22,400","18","201709","21","분"
"강원도 삼척시 교동","산145","삼척　교동　ｅ편한세상","74.7748","20,500","10","201709","18","분"
"강원도 삼척시 교동","산145","삼척　교동　ｅ편한세상","74.5123","20,520","10","201709","19","분"
"강원도 삼척시 교동","산145","삼척　교동　ｅ편한세상","84.6585","23,050","10","201709","25","분"
"강원도 삼척시 교동","산145","삼척　교동　ｅ편한세상","59.8769","17,210","32","201709","27","분"
"강원도 삼척시 교동","산145","삼척　교동　ｅ편한세상","74.5123","21,149","9","201709","27","분"
"강원도 삼척시 교동","산127-1","삼척　교동　지웰　라티움","72.7148","19,710","19","201709","6","분"
"강원도 삼척시 교동","산127-1","삼척　교동　지웰　라티움","59.8194","16,290","10","201709","19","분"
"강원도 속초시 교동","658-42","속초 교동 블루핀","24.88","13,040","12","201709","1","분"
"강원도 속초시 교동","658-42","속초 교동 블루핀","15.07","9,290","4","201709","4","분"
"강원도 속초시 교동","658-42","속초 교동 블루핀","24.88","12,540","15","201709","8","분"
"강원도 속초시 교동","784-15","속초 교동 시티프라디움","84.3403","28,390","21","201709","12","분"
"강원도 속초시 교동","784-15","속초 교동 시티프라디움","84.3403","29,190","18","201709","26","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","114.7859","41,320","12","201709","1","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","114.7859","45,990","21","201709","5","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9147","30,850","11","201709","6","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9439","30,720","22","201709","8","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9451","27,190","7","201709","11","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9147","29,690","8","201709","12","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9147","25,760","2","201709","12","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9147","29,630","10","201709","13","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9451","27,440","4","201709","14","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9147","30,300","7","201709","14","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","74.6496","25,320","7","201709","16","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9451","31,720","24","201709","20","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9439","28,702","18","201709","27","분"
