"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20170801 ~ 20170831"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9147","23,870","1","201708","11","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","142.4347","65,430","29","201708","25","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9147","28,430","11","201708","26","분"
"강원도 속초시 동명동","512-12","ｅ편한세상　영랑호　","84.9147","26,650","3","201708","28","분"
"강원도 속초시 조양동","1571","ES아뜨리움","79.4635","25,840","14","201708","5","분"
"강원도 속초시 조양동","1571","ES아뜨리움","79.4635","26,540","12","201708","14","분"
"강원도 속초시 조양동","1571","ES아뜨리움","75.5573","25,290","14","201708","17","분"
"강원도 속초시 조양동","1571","ES아뜨리움","79.4635","24,890","5","201708","18","분"
"강원도 속초시 조양동","1571","ES아뜨리움","79.4635","25,490","6","201708","26","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","74.5213","25,514","13","201708","2","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","74.5213","25,808","14","201708","2","분"
