"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190201 ~ 20190228"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 송정동","940","0940","0000","삼우은성","84.96","201902","14","15,000","5","1992","남강초교1길 55"
"강원도 강릉시 연곡면 영진리","305-2","0305","0002","삼우그린","30.24","201902","9","4,550","8","1999","연주로 132"
"강원도 강릉시 연곡면 영진리","11","0011","0000","영진부영1","59.987","201902","8","12,400","13","2005","영진3길 38"
"강원도 강릉시 연곡면 영진리","11","0011","0000","영진부영1","59.987","201902","11","12,500","8","2005","영진3길 38"
"강원도 강릉시 연곡면 영진리","11","0011","0000","영진부영1","59.987","201902","23","13,400","10","2005","영진3길 38"
"강원도 강릉시 연곡면 영진리","12","0012","0000","영진부영2","59.987","201902","9","13,700","9","2005","영진3길 43"
"강원도 강릉시 연곡면 영진리","380","0380","0000","영진부영3","84.9157","201902","2","24,000","5","2008","영진3길 15"
"강원도 강릉시 연곡면 영진리","380","0380","0000","영진부영3","84.9157","201902","15","26,000","12","2008","영진3길 15"
"강원도 강릉시 입암동","501","0501","0000","강동3","47.37","201902","24","4,700","6","1993","강변로410번길 35"
"강원도 강릉시 입암동","711","0711","0000","강릉더샵","84.94","201902","17","23,600","4","2014","입암로29번길 11"
"강원도 강릉시 입암동","711","0711","0000","강릉더샵","74.76","201902","22","21,000","6","2014","입암로29번길 11"
"강원도 강릉시 입암동","711","0711","0000","강릉더샵","74.76","201902","22","21,000","8","2014","입암로29번길 11"
"강원도 강릉시 입암동","711","0711","0000","강릉더샵","84.93","201902","27","22,850","10","2014","입암로29번길 11"
"강원도 강릉시 입암동","711","0711","0000","강릉더샵","84.94","201902","28","23,000","5","2014","입암로29번길 11"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","157.22","201902","15","33,000","13","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","84.96","201902","16","19,000","2","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","157.22","201902","20","29,000","11","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","157.22","201902","27","29,000","11","2007","성덕로 328-15"
"강원도 강릉시 입암동","92-1","0092","0001","녹원","59.85","201902","7","9,000","10","1992","월대산로 57"
"강원도 강릉시 입암동","92-1","0092","0001","녹원","59.85","201902","25","9,000","7","1992","월대산로 57"
"강원도 강릉시 입암동","608-3","0608","0003","삼우그린","59.89","201902","22","8,400","8","1996","강변로 458"
"강원도 강릉시 입암동","543-3","0543","0003","에버그린","59.85","201902","15","8,800","5","2000","강변로440번길 30"
"강원도 강릉시 입암동","543-3","0543","0003","에버그린","59.85","201902","20","9,300","9","2000","강변로440번길 30"
"강원도 강릉시 입암동","90-5","0090","0005","은하","39.85","201902","24","5,700","3","2001","월대산로 47"
"강원도 강릉시 입암동","210","0210","0000","이안강릉타운","84.7","201902","27","20,500","6","2006","성덕로 316-22"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","47.1","201902","13","7,650","2","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","201902","18","6,000","4","1986","강변로 364"
"강원도 강릉시 입암동","685","0685","0000","입암5주공","39.99","201902","25","7,700","11","1996","성덕포남로 89-17"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","49.62","201902","22","10,000","15","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201902","28","9,700","1","1998","성덕포남로 39"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201902","1","12,550","6","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","84.904","201902","9","15,800","14","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201902","11","13,700","11","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201902","15","13,400","14","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","84.904","201902","25","15,700","8","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","84.904","201902","28","15,000","10","1998","용지로 19"
"강원도 강릉시 입암동","506-5","0506","0005","태평양임대","34.722","201902","10","5,300","7","1998","강변로410번길 31-5"
"강원도 강릉시 저동","4-4","0004","0004","경포현대","59.785","201902","13","16,300","1","1996","경포로463번안길 14"
"강원도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","49.85","201902","11","8,250","1","2000","연주로 241-7"
"강원도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","49.85","201902","25","9,000","5","2000","연주로 241-7"
"강원도 강릉시 주문진읍 교항리","38-2","0038","0002","소훈5","59.94","201902","7","6,800","8","1994","매맥이길 7-2"
"강원도 강릉시 주문진읍 교항리","38-2","0038","0002","소훈5","59.94","201902","26","7,000","6","1994","매맥이길 7-2"
"강원도 강릉시 주문진읍 교항리","1166-1","1166","0001","우신그린피아임대","59.98","201902","16","8,100","12","1999","보리골길 26"
"강원도 강릉시 주문진읍 교항리","1166-1","1166","0001","우신그린피아임대","59.98","201902","23","7,300","2","1999","보리골길 26"
"강원도 강릉시 주문진읍 교항리","1166-1","1166","0001","우신그린피아임대","49.86","201902","26","6,650","12","1999","보리골길 26"
"강원도 강릉시 주문진읍 교항리","430-1","0430","0001","유성","49.89","201902","19","4,730","3","1991","매맥이윗길 12-4"
"강원도 강릉시 주문진읍 주문리","61","0061","0000","주문진 라일플로리스4차","27.902","201902","7","13,000","13","2017","오리나루2길 25"
"강원도 강릉시 주문진읍 주문리","61","0061","0000","주문진 라일플로리스4차","23.662","201902","18","8,900","2","2017","오리나루2길 25"
"강원도 강릉시 주문진읍 주문리","1585","1585","0000","케이티레파트더블루힐","59.33","201902","26","4,760","15","2007","주문북로 147-32"
"강원도 강릉시 주문진읍 주문리","1585","1585","0000","케이티레파트더블루힐","84.974","201902","28","6,590","10","2007","주문북로 147-32"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","33.471","201902","14","4,700","11","1998","죽헌길85번길 25"
"강원도 강릉시 초당동","149-1","0149","0001","동부","59.84","201902","14","13,000","11","1997","연당길 75"
"강원도 강릉시 초당동","149-1","0149","0001","동부","84.98","201902","18","16,250","3","1997","연당길 75"
"강원도 강릉시 초당동","143","0143","0000","우성","59.91","201902","22","11,100","6","1997","연당길 67-15"
"강원도 강릉시 초당동","181","0181","0000","유화2","78.167","201902","13","11,000","5","1994","연당길 94-6"
"강원도 강릉시 초당동","181","0181","0000","유화2","44.7","201902","15","7,200","9","1994","연당길 94-6"
"강원도 강릉시 초당동","155","0155","0000","유화3","45.68","201902","20","8,600","6","1996","연당길 82"
"강원도 강릉시 초당동","135-1","0135","0001","이화해변아파트(B~D동)","29.82","201902","8","4,500","3","1988","초당원길 21"
"강원도 강릉시 초당동","135-1","0135","0001","이화해변아파트(B~D동)","29.82","201902","13","4,500","3","1988","초당원길 21"
"강원도 강릉시 초당동","135-1","0135","0001","이화해변아파트(B~D동)","29.82","201902","23","4,700","2","1988","초당원길 21"
"강원도 강릉시 초당동","182-2","0182","0002","초당유화1","49.815","201902","11","10,700","13","1993","연당길 94-3"
"강원도 강릉시 초당동","128","0128","0000","현대","124.28","201902","28","23,600","9","1995","초당원길 26-2"
"강원도 강릉시 포남동","1278-118","1278","0118","강동1","55.857","201902","12","5,000","2","1989","성덕포남로146번길 14"
"강원도 강릉시 포남동","1278-182","1278","0182","강릉2","55.857","201902","20","9,300","2","1987","성덕포남로146번길 26"
"강원도 강릉시 포남동","1108","1108","0000","강릉5","59.8","201902","11","9,300","3","1988","강릉대로359번길 11-8"
"강원도 강릉시 포남동","1183-4","1183","0004","강릉7(1183-4)","81.28","201902","6","13,700","5","1990","경강로2301번길 22"
"강원도 강릉시 포남동","1183-4","1183","0004","강릉7(1183-4)","81.28","201902","6","12,560","8","1990","경강로2301번길 22"
"강원도 강릉시 포남동","1005-252","1005","0252","강릉임대","57.3","201902","7","7,500","3","1986","경강로2246번길 8"
"강원도 강릉시 포남동","1192-1","1192","0001","고려맨션","84.82","201902","7","12,000","2","1990","경강로2323번길 10"
"강원도 강릉시 포남동","422-3","0422","0003","대인4","19.99","201902","28","3,200","2","1995","강릉대로469번길 14"
"강원도 강릉시 포남동","1056","1056","0000","미진1","84.6","201902","22","9,800","3","1989","보래미하길 68"
"강원도 강릉시 포남동","1068-2","1068","0002","백조","55.59","201902","12","7,300","3","1984","보래미하길53번길 9"
"강원도 강릉시 포남동","1068-2","1068","0002","백조","55.59","201902","21","7,000","2","1984","보래미하길53번길 9"
"강원도 강릉시 포남동","1064","1064","0000","삼호임대","32.04","201902","16","4,900","2","1988","강릉대로457번길 38"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201902","16","11,200","11","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201902","23","11,200","6","1995","하평3길 37"
"강원도 강릉시 포남동","1092","1092","0000","정아아트","79.8","201902","21","9,000","2","1991","명륜로121번길 20"
"강원도 강릉시 포남동","1293-2","1293","0002","청송","84.42","201902","16","16,100","11","1994","하평길 41"
"강원도 강릉시 포남동","1293-2","1293","0002","청송","84.42","201902","23","15,070","2","1994","하평길 41"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","42.55","201902","12","5,750","5","1981","보래미상길 65"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","42.55","201902","21","6,600","4","1981","보래미상길 65"
"강원도 강릉시 포남동","1200","1200","0000","포남2주공","39.69","201902","7","7,470","4","1989","산양큰길 37"
"강원도 강릉시 포남동","1200","1200","0000","포남2주공","47.01","201902","14","7,800","5","1989","산양큰길 37"
"강원도 강릉시 포남동","1200","1200","0000","포남2주공","39.69","201902","16","7,500","1","1989","산양큰길 37"
"강원도 강릉시 홍제동","1007","1007","0000","강릉홍제힐스테이트","129.689","201902","22","26,100","2","2007","토성로 39"
"강원도 강릉시 홍제동","1044","1044","0000","엘에이치미디어촌6단지","59.98","201902","2","20,200","6","2018","선수촌로 10"
"강원도 강릉시 홍제동","1044","1044","0000","엘에이치미디어촌6단지","59.98","201902","13","21,500","13","2018","선수촌로 10"
"강원도 강릉시 홍제동","1037","1037","0000","우미린아파트","84.9871","201902","11","33,700","9","2016","선수촌로 55"
"강원도 강릉시 홍제동","1037","1037","0000","우미린아파트","84.9914","201902","25","32,800","13","2016","선수촌로 55"
"강원도 강릉시 홍제동","158","0158","0000","홍제푸르지오","84.9","201902","13","20,000","4","2005","홍제로71번길 1"
"강원도 강릉시 홍제동","158","0158","0000","홍제푸르지오","105.715","201902","17","27,800","6","2005","홍제로71번길 1"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","59.928","201902","1","18,800","16","2017","회산로 344"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","84.8956","201902","8","22,400","8","2017","회산로 344"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","59.928","201902","13","17,700","6","2017","회산로 344"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","84.8956","201902","18","21,200","5","2017","회산로 344"
"강원도 강릉시 회산동","608","0608","0000","강릉서희스타힐스리버파크","59.928","201902","23","19,000","14","2017","회산로 344"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","74.9974","201902","20","20,400","2","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","84.9925","201902","20","22,731","11","2018","회산로383번길 37"
"강원도 강릉시 회산동","130","0130","0000","힐스테이트 강릉","74.9974","201902","25","22,800","4","2018","회산로383번길 37"
"강원도 고성군 간성읍 상리","501","0501","0000","동해2","63.78","201902","14","5,500","5","1990","수성로 90"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","39.36","201902","11","7,000","14","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","39.36","201902","12","5,000","15","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","59.68","201902","15","11,400","12","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","59.68","201902","15","11,600","15","1998","남천마루2길 6"
"강원도 고성군 거진읍 송포리","165","0165","0000","거진오션상떼빌","84.73","201902","13","27,000","12","2006","해오름해변길 70"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","49.8","201902","12","14,000","10","2006","아야진해변길 1"
"강원도 동해시 구미동","521","0521","0000","현진","52.06","201902","28","4,000","15","1995","구미4길 1"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","73.4675","201902","14","10,000","6","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","73.4675","201902","18","11,000","13","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","73.4675","201902","28","12,500","11","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동3차","84.5525","201902","25","12,000","10","1996","청운1길 29"
"강원도 동해시 동회동","451","0451","0000","북삼하우스디아파트","74.3567","201902","14","22,400","22","2018","효자남길 33-20"
"강원도 동해시 동회동","442","0442","0000","현대4차","73.4675","201902","2","11,400","7","1998","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","현대4차","73.4675","201902","8","11,000","15","1998","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","현대5차","84.9562","201902","11","16,300","15","1999","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","현대5차","84.9562","201902","11","13,100","5","1999","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","현대5차","134.783","201902","21","18,000","19","1999","청운1길 29"
"강원도 동해시 묵호진동","1-83","0001","0083","삼본임대","40.965","201902","21","2,800","1","1996","해맞이길 231"
"강원도 동해시 발한동","597-36","0597","0036","대원","22.23","201902","12","900","5","1990","수원지2길 2"
"강원도 동해시 발한동","219-5","0219","0005","동해프라자","64.2","201902","15","6,350","7","1988","발한로 176"
"강원도 동해시 발한동","599-1","0599","0001","우석1차","32.28","201902","17","3,100","5","1985","수원지2길 17-4"
"강원도 동해시 발한동","599-1","0599","0001","우석1차","32.28","201902","20","1,500","5","1985","수원지2길 15"
"강원도 동해시 발한동","801","0801","0000","현대비에스앤씨 현대썬앤빌 동해파크힐","59.8993","201902","7","17,000","6","2018","지리골길 31"
"강원도 동해시 발한동","801","0801","0000","현대비에스앤씨 현대썬앤빌 동해파크힐","59.8993","201902","19","17,700","17","2018","지리골길 31"
"강원도 동해시 부곡동","95-22","0095","0022","동화","62.35","201902","22","2,500","1","1982","발한로 31-5"
"강원도 동해시 부곡동","112","0112","0000","삼정(다라)","53.1","201902","8","3,500","3","1986","부곡3길 22"
"강원도 동해시 부곡동","126-1","0126","0001","삼정상가2차","59.94","201902","8","7,600","1","1994","임항로 55"
"강원도 동해시 부곡동","31-2","0031","0002","삼화미성","58.83","201902","27","5,800","2","1991","부곡4길 10"
"강원도 동해시 북평동","125","0125","0000","유화맨션","76.0975","201902","28","5,500","5","1990","전천로 293"
"강원도 동해시 쇄운동","1100","1100","0000","아름다운아침","60","201902","18","9,100","14","2012","효자로 572-1"
"강원도 동해시 쇄운동","1100","1100","0000","아름다운아침","60","201902","19","8,700","13","2012","효자로 572-1"
"강원도 동해시 쇄운동","348","0348","0000","한림","49.57","201902","7","3,250","4","1988","언당길 16"
"강원도 동해시 용정동","260-2","0260","0002","범주성지","59.92","201902","15","7,200","1","1996","초원2길 5"
"강원도 동해시 용정동","250-1","0250","0001","승우","59.96","201902","21","5,000","4","1993","봉오동길 22"
"강원도 동해시 용정동","250-1","0250","0001","승우","59.96","201902","22","5,950","1","1993","봉오동길 22"
"강원도 동해시 이도동","751","0751","0000","동해아이파크","75.92","201902","16","20,400","11","2018","배골길 32-4"
"강원도 동해시 이도동","155","0155","0000","이도1주공","49.62","201902","19","6,300","12","1999","이원길 180-2"
"강원도 동해시 이도동","155","0155","0000","이도1주공","49.62","201902","22","6,650","11","1999","이원길 180-2"
"강원도 동해시 이도동","155","0155","0000","이도1주공","49.62","201902","27","5,900","7","1999","이원길 180-2"
"강원도 동해시 이도동","154","0154","0000","이도2주공","59.39","201902","19","9,700","7","1999","이원길 180-2"
"강원도 동해시 이도동","154","0154","0000","이도2주공","59.39","201902","26","8,500","1","1999","이원길 180-2"
"강원도 동해시 이도동","172","0172","0000","현대","59.97","201902","25","8,000","1","1996","이원길 180"
"강원도 동해시 이로동","433-31","0433","0031","동해규수방","45.94","201902","27","3,600","2","2007","월평로 49"
"강원도 동해시 천곡동","1063","1063","0000","삼양타워2차","83.43","201902","13","9,300","8","1995","대학로 12"
"강원도 동해시 천곡동","1060-2","1060","0002","센트로빌","59.9587","201902","14","12,700","11","2003","한섬로 73"
"강원도 동해시 천곡동","1060-2","1060","0002","센트로빌","84.9685","201902","19","15,600","6","2003","한섬로 73"
"강원도 동해시 천곡동","802-1","0802","0001","유공타워","59.256","201902","18","7,000","15","1996","천곡1길 3"
"강원도 동해시 천곡동","1080","1080","0000","천곡주공1차","44.78","201902","15","5,500","1","1983","천곡로 20"
"강원도 동해시 천곡동","1080","1080","0000","천곡주공1차","43.97","201902","20","5,500","2","1983","천곡로 20"
"강원도 동해시 천곡동","306","0306","0000","천곡주공3차","49.22","201902","13","7,200","4","1985","동굴로 61-19"
"강원도 동해시 천곡동","306","0306","0000","천곡주공3차","49.22","201902","18","5,000","5","1985","동굴로 61-19"
"강원도 동해시 천곡동","415","0415","0000","천곡주공4차","39.99","201902","11","5,000","1","1989","샘실1길 5"
"강원도 동해시 천곡동","415","0415","0000","천곡주공4차","39.99","201902","13","3,650","4","1989","샘실1길 5"
"강원도 동해시 천곡동","791","0791","0000","한양1차","120.31","201902","16","12,500","13","1990","천곡로 7"
"강원도 동해시 천곡동","794","0794","0000","한양2차","49.81","201902","10","7,700","11","1991","천곡로 15"
"강원도 동해시 천곡동","380-2","0380","0002","현대1차","84.945","201902","25","10,300","5","1992","한섬로 8"
"강원도 동해시 평릉동","449","0449","0000","동해하나리움","59.9844","201902","11","14,000","13","2010","평원로 115"
"강원도 동해시 평릉동","449","0449","0000","동해하나리움","59.9844","201902","13","13,900","13","2010","평원로 115"
"강원도 동해시 평릉동","449","0449","0000","동해하나리움","59.9844","201902","21","17,077","6","2010","평원로 115"
"강원도 동해시 평릉동","449","0449","0000","동해하나리움","59.4026","201902","25","14,000","15","2010","평원로 115"
"강원도 동해시 평릉동","450","0450","0000","엘리시아","84.8964","201902","22","21,500","13","2010","평원로 107"
"강원도 동해시 평릉동","456","0456","0000","코아루디오션","84.9788","201902","13","24,300","11","2014","평원로 100"
"강원도 동해시 평릉동","456","0456","0000","코아루디오션","71.0434","201902","15","21,600","4","2014","평원로 100"
"강원도 동해시 평릉동","293","0293","0000","푸르지오","84.901","201902","21","20,000","8","2006","평릉1길 39"
"강원도 동해시 효가동","480","0480","0000","동아더프라임1단지","84.9714","201902","7","15,500","3","2013","양지길 20-2"
"강원도 동해시 효가동","481","0481","0000","동아더프라임2단지","84.9714","201902","11","19,200","5","2013","양지길 20-1"
